ticker,exchange,name,tv_symbol,tv_name,tv_exchange,tv_type,tv_sector,tv_industry,sector_update,decision
T41,SGX,TeleChoice Intl,T41,Telechoice International Limited,SGX,stock,Distribution Services,Electronics Distributors,,name_mismatch
T4B,SGX,Sino Grandness,T4B,Sino Grandness Food Industry Group Limited,SGX,stock,Consumer Non-Durables,Food: Specialty/Candy,Consumer Staples,accept
T55,SGX,TIH,T55,TIH Limited,SGX,stock,Finance,Financial Conglomerates,,name_mismatch
T5O,XETRA,bioXXmed AG,,,,,,,,no_tradingview_match
T9G,XETRA,VIDAC PHARMA HLDG PLC LS1,T9G,Vidac Pharma Holding Plc,XETR,stock,Health Technology,Biotechnology,Health Care,accept
TA1,ASX,TRANSURBAN FINANCE COMPANY PTY LTD,,,,,,,,no_tradingview_match
TA9,HNX,Thanh An 96 Installation and Construction JSC,TA9,Thanh An 96 Installation and Construction JSC,HNX,stock,Consumer Durables,Homebuilding,Consumer Discretionary,accept
TAB,LSE,Becket Invest Plc,,,,,,,,no_tradingview_match
TADD,SGX,AIS TH SDR 10to1,TADD,"Advanced Info Service Public Co., Ltd. Shs Singapore Depositary Receipt Repr 1 NDVR",SGX,dr,Communications,Wireless Telecommunications,,asset_type_mismatch
TAND,LSE,Tan Delta Systems PLC,TAND,Tan Delta Systems PLC,LSE,stock,Producer Manufacturing,Industrial Machinery,Industrials,accept
TATD,SGX,Airports TH TH SDR1to1,TATD,Airports of Thailand Public Co Ltd Shs Singapore Depositary Receipt Repr 1 NDVR,SGX,dr,Transportation,Other Transportation,,asset_type_mismatch
TBDD,SGX,BDMS TH SDR 1to2,TBDD,Bangkok Dusit Medical Services Public Co. Ltd. UnSp Singapore Depositary Receipt Repr 2/1 Sh,SGX,dr,Health Services,Hospital/Nursing Management,,asset_type_mismatch
TBLZ.P,TSXV,Trail Blazer Capital Corp.,TBLZ.P,Trail Blazer Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TBTG,LSE,The Beauty Tech Group PLC,TBTG,Beauty Tech Group Plc,LSE,stock,Electronic Technology,Electronic Equipment/Instruments,Information Technology,accept
TCG.P,TSXV,Transcontinental Gold Corp.,TCG.P,Transcontinental Gold Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TCK.P,TSXV,Trillium Acquisition Corp.,TCK.P,Trillium Acquisition Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TCPD,SGX,CP All TH SDR 1to1,TCPD,CP ALL Public Company Limited Shs Singapore Depositary Receipt Repr 1 NDVR,SGX,dr,Retail Trade,Food Retail,,asset_type_mismatch
TCQC3,B3,INDUSTRIA CARBOQUIMICA CATARINENSE S/A,,,,,,,,no_tradingview_match
TCQC4,B3,INDUSTRIA CARBOQUIMICA CATARINENSE S/A,,,,,,,,no_tradingview_match
TCU,XETRA,TC UNTERHALTUNGSELEKTRONIK,,,,,,,,no_tradingview_match
TDED,SGX,Delta TH SDR 1to1,TDED,Delta Electronics (Thailand) Public Co. Ltd. Shs Singapore Depositary Receipt Repr 1 NDVR,SGX,dr,Electronic Technology,Electronic Production Equipment,,asset_type_mismatch
TECHD,NSE_IN,TechD Cybersecurity Limited,TECHD,Techdefence Labs Solutions Limited,NSE,stock,Technology Services,Packaged Software,,name_mismatch
TEEG,LSE,Telecom Egypt Company S.A.E,,,,,,,,no_tradingview_match
TESSIN,STO,Tessin Nordic Holding AB,,,,,,,,no_tradingview_match
TGUD,SGX,Gulf Dev TH SDR 1to1,TGUD,Gulf Development Public Company Limited Shs UnSp Singapore Depositary Receipt Repr 1 Sh,SGX,dr,Industrial Services,Engineering & Construction,,asset_type_mismatch
THESL,NSE_IN,Thinking Hats Entertainment Solutions Limited,THESL,Thinking Hats Entertainment Solutions Limited,NSE,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
THINC,STO,Thinc Jetty Collective AB,,,,,,,,no_tradingview_match
THRILL,STO,Gamethrill,,,,,,,,no_tradingview_match
THT,HNX,Vinacomin HaTu Coal JSC,THT,Vinacomin - Ha Tu Coal JSC,HNX,stock,Energy Minerals,Coal,Energy,accept
THY-P,TSXV,Thermopylae Capital Inc.,THY.P,Thermopylae Capital Inc.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TIDE.P,TSXV,Intertidal Capital Corp.,TIDE.P,Intertidal Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TIE,TSXV,Coloured Ties Capital Inc.,TIE,Coloured Ties Capital Inc,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TIN,LSE,Cornish Metals plc,TIN,Cornish Metals PLC,LSE,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
TINGS-A,STO,Tingsvalvet Fastighets AB,TINGS_A,Tingsvalvet Fastighets AB Class A,OMXSTO,stock,Finance,Real Estate Development,Real Estate,accept
TINGS-B,STO,Done.ai Group AB,TINGS_B,Tingsvalvet Fastighets AB Class B,OMXSTO,stock,Finance,Real Estate Development,,name_mismatch
TIRO,STO,Transiro Holding,,,,,,,,no_tradingview_match
TITA-B,STO,Titania Holding AB Series B,TITA_B,Titania Holding AB Class B,OMXSTO,stock,Consumer Durables,Homebuilding,,name_mismatch
TIW,XETRA,TIN INN HLDG AG VNA O.N.,TIW,TIN INN Holding AG,XETR,stock,Consumer Services,Hotels/Resorts/Cruise lines,Consumer Discretionary,accept
TKKD,SGX,Kasikorn BK TH SDR1to1,TKKD,Kasikornbank Public Co. Ltd. Shs Singapore Depositary Receipt Repr 1 NDVR,SGX,dr,Finance,Regional Banks,,asset_type_mismatch
TKMS,XETRA,TKMS AG + CO. KGAA O.N.,TKMS,TKMS AG & Co. KGaA,XETR,stock,Producer Manufacturing,Trucks/Construction/Farm Machinery,Industrials,accept
TLC.P,TSXV,Timeless Capital Corp.,TLC.P,Timeless Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TM1,LSE,Technology Minerals PLC,TM1,Technology Minerals PLC,LSE,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
TMTIND-B1,BSE_IN,TMT India Ltd,,,,,,,,no_tradingview_match
TNDO,TASE,Tondo Smart Ltd,TNDO,Tondo Smart Ltd.,TASE,stock,Technology Services,Information Technology Services,Information Technology,accept
TNIE,XETRA,TONIES SE,TNIE,tonies SE Class A,XETR,stock,Consumer Durables,Recreational Products,Consumer Discretionary,accept
TNX,TSXV,TenX Protocols Inc.,TNX,TenX Protocols Inc,TSXV,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
TOO,LSE,Tooru Plc,TOO,Tooru PLC,LSE,stock,Finance,Financial Conglomerates,,unsupported_sector
TOP.P,TSXV,Transition Opportunities Corp.,TOP.P,Transition Opportunities Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TOPG,TASE,Top Group Software Ltd,TOPG,Top Group Software Ltd.,TASE,stock,Technology Services,Information Technology Services,Information Technology,accept
TORC,TSXV,TinOne Resources Inc.,TORC,TINONE RESOURCES INC,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TOTC,TSXV,Totec Resources Ltd.,TOTC,Totec Resources Ltd.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TOYM,NEO,TOYOTA MOTOR CORP CDR (CAD Hedged),TOYM,Toyota Motor Corp. Sponsored Canadian Depository Receipt Hedged Reg,NEO,dr,Consumer Durables,Motor Vehicles,,asset_type_mismatch
TOYO,NASDAQ,"TOYO Co., Ltd Ordinary Shares",TOYO,"TOYO Co., Ltd",NASDAQ,stock,Electronic Technology,Semiconductors,,name_mismatch
TPED,SGX,PTTEP TH SDR 1to1,TPED,PTT Exploration & Production Plc Shs Singapore Depositary Receipt Repr 1 NDVR,SGX,dr,Energy Minerals,Integrated Oil,,asset_type_mismatch
TPFD,SGX,CP Foods TH SDR 1to2,TPFD,Charoen Pokphand Foods Public Co. Ltd. UnSp Singapore Depositary Receipt Repr 2/1 Sh,SGX,dr,Process Industries,Agricultural Commodities/Milling,,asset_type_mismatch
TPG0,XETRA,The Platform Group SE & Co. KGaA,TPG0,Platform Group SE & Co. KGaA,XETR,stock,Distribution Services,Wholesale Distributors,Industrials,accept
TPGM,TASE,Top Gum Industries Ltd,TPGM,Top Gum Industries Ltd.,TASE,stock,Consumer Non-Durables,Food: Specialty/Candy,Consumer Staples,accept
TPGR,STO,Time People Group,,,,,,,,no_tradingview_match
TQES,QSE,Techno Q,TQES,Qatar Electronic Systems Co. (Techno Q) QPSC,QSE,stock,Consumer Durables,Electronics/Appliances,,name_mismatch
TR61,XETRA,TMM REAL EST. DEV. PLC,,,,,,,,no_tradingview_match
TRAIN-B,STO,Train Alliance Sweden AB Series B,TRAIN_B,Train Alliance AB (publ) Class B,OMXSTO,stock,Transportation,Other Transportation,Industrials,accept
TRBR,TSXV,Trubar Inc.,,,,,,,,no_tradingview_match
TRBR3,B3,TRANSBRASIL S.A. LINHAS AEREAS,,,,,,,,no_tradingview_match
TRBR4,B3,TRANSBRASIL S.A. LINHAS AEREAS,,,,,,,,no_tradingview_match
TREG3,B3,TANGARA ENERGIA S.A.,,,,,,,,no_tradingview_match
TRHOL,BIST,TERA FİNANSAL YATIRIMLAR HOLDİNG A.Ş.,TRHOL,Tera Financial Investments Holding A.S.,BIST,stock,Finance,Financial Conglomerates,,name_mismatch
TRLS,LSE,Trellus Health plc,TRLS,Trellus Health PLC,LSE,stock,Technology Services,Internet Software/Services,Information Technology,accept
TRLT,TASE,Tera Light Ltd,TRLT,Tera Light Ltd.,TASE,stock,Industrial Services,Engineering & Construction,Industrials,accept
TRPZ,TASE,Turpaz Industries Ltd,TRPZ,TURPAZ INDUSTRIES LTD,TASE,stock,Consumer Non-Durables,Food: Specialty/Candy,Consumer Staples,accept
TRUE-B,STO,Truecaller AB (publ),TRUE_B,Truecaller AB Class B,OMXSTO,stock,Technology Services,Packaged Software,Information Technology,accept
TRUSTWAVE,BSE_IN,Trustwave Securities Ltd,TRUSTWAVE,Trustwave Securities Ltd,BSE,stock,Finance,Financial Conglomerates,,unsupported_sector
TRV.P,TSXV,Treviso Capital Corp.,TRV.P,Treviso Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TSB,HNX,Tiasang Battery JSC,TSB,Tiasang Battery JSC,HNX,stock,Producer Manufacturing,Electrical Products,Industrials,accept
TSCD,SGX,SiamCement TH SDR10to1,TSCD,Siam Cement Public Co. Ltd. Shs Singapore Depositary Receipt Repr 1 NDVR,SGX,dr,Non-Energy Minerals,Construction Materials,,asset_type_mismatch
TSIFDG,BSE_IN,Titanium Hybrid Long-Short Fund Direct Plan Growth,TSIFDG,Titanium Hybrid Long-Short Fund Direct Plan Growth Units Direct Plan Growth,BSE,fund,,,,asset_type_mismatch
TSIFDIR,BSE_IN,Titanium Hybrid Long-Short Fund Direct Plan IDCW Reinvestment,TSIFDIR,Titanium Hybrid Long-Short Fund Direct Plan IDCW Reinvestment Units Direct Plan IDCW Reinvestment,BSE,fund,,,,asset_type_mismatch
TSIFRG,BSE_IN,Titanium Hybrid Long-Short Fund Regular Plan Growth,TSIFRG,Titanium Hybrid Long-Short Fund Regular Plan Growth Units Regular Plan Growth,BSE,fund,,,,asset_type_mismatch
TSIFRIP,BSE_IN,Titanium Hybrid Long-Short Fund Regular Plan IDCW Payout,TSIFRIP,Titanium Hybrid Long-Short Fund Regular Plan IDCW Payout Units Regular Plan IDCW Payout,BSE,fund,,,,asset_type_mismatch
TSIFRIR,BSE_IN,Titanium Hybrid Long-Short Fund Regular Plan IDCW Reinvestment,TSIFRIR,Titanium Hybrid Long-Short Fund Units Regular Plan IDCW Reinvestment,BSE,fund,,,,asset_type_mismatch
TTES,TSX,TotalEnergies CDR (CAD Hedged),TTES,TotalEnergies SE Shs Unsponsored Canadian Depository Receipt Hedged,TSX,dr,Energy Minerals,Integrated Oil,,asset_type_mismatch
TTH,HNX,Tien Thanh Service and Trading JSC,TTH,Tien Thanh Service & Trading JSC,HNX,stock,Retail Trade,Home Improvement Chains,Consumer Discretionary,accept
TTKOM,BIST,TÜRK TELEKOMÜNİKASYON A.Ş.,TTKOM,Turk Telekomunikasyon A.S.,BIST,stock,Communications,Major Telecommunications,Communication Services,accept
TTL,HNX,Thang Long Joint Stock Corp,TTL,Thang Long JSC,HNX,stock,Industrial Services,Engineering & Construction,,name_mismatch
TTO-H,TSXV,Atoro Capital Corp,TTO.H,Atoro Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TUN,LSE,Tungsten West PLC,TUN,Tungsten West Plc,LSE,stock,Non-Energy Minerals,Precious Metals,Materials,accept
TUP.P,TSXV,Tup Capital Inc.,,,,,,,,no_tradingview_match
TURSG,BIST,TÜRKİYE SİGORTA A.Ş.,TURSG,Turkiye Sigorta A.S.,BIST,stock,Finance,Multi-Line Insurance,Financials,accept
TV1,LSE,Thames Ventures VCT 1,,,,,,,,no_tradingview_match
TV3,HNX,Power Engineering Consulting JSC 3,TV3,Power Engineering Consulting 3 JSC,HNX,stock,Industrial Services,Engineering & Construction,Industrials,accept
TV4,HNX,Power Engineering Consulting JSC 4,TV4,Power Engineering Consulting 4 JSC,HNX,stock,Industrial Services,Engineering & Construction,Industrials,accept
TVD,HNX,CTCP Than Vàng Danh - Vinacomin,TVD,Vinacomin-Vang Danh Coal JSC,HNX,stock,Energy Minerals,Coal,,name_mismatch
TVIT3,B3,"TIVIT TERC. DE PROC., SERV. E TEC. S.A.",,,,,,,,no_tradingview_match
TXBZ5,B3,TBM - TEXTIL BEZERRA DE MENEZES S.A.,,,,,,,,no_tradingview_match
TXM,HNX,Gypsum And Cement JSC,TXM,Vicem Gypsum & Cement JSC,HNX,stock,Non-Energy Minerals,Construction Materials,Materials,accept
U-U,TSX,Sprott Physical Uranium Trust,U.U,Sprott Physical Uranium Trust,TSX,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
U06,SGX,SingaporeLandGrp,U06,Singapore Land Group Limited,SGX,stock,Finance,Real Estate Development,,name_mismatch
U13,SGX,UOI,U13,United Overseas Insurance Limited,SGX,stock,Finance,Multi-Line Insurance,,name_mismatch
U14,SGX,UOL,U14,UOL Group Limited,SGX,stock,Finance,Real Estate Development,,name_mismatch
U1D,XETRA,FINCHAIN CAP.PART. JGE,,,,,,,,no_tradingview_match
U1DA,XETRA,Finchain Capital Partners AG,,,,,,,,no_tradingview_match
UBLS,LSE,UNITED BANK LD GDR (EACH REPR 4 EQTY SHS) (REGS),,,,,,,,no_tradingview_match
UBSS,TSX,UBS CDR (CAD Hedged),UBSS,UBS Group AG CAD Hedged CIBC CDR,TSX,dr,Finance,Investment Managers,,asset_type_mismatch
UDLI,PSX,UDL International Limited,UDLI,UDL International Limited,PSX,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
UH3,XETRA,FERGUSON ENTERPRISES INC.,UH3,Ferguson Enterprises Inc.,XETR,stock,Distribution Services,Wholesale Distributors,Industrials,accept
UHAL-B,NYSE,U-Haul Holding Company,,,,,,,,no_tradingview_match
UIG,TSXV,Urban Infrastructure Group Inc.,UIG,Urban Infrastructure Group Inc.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
ULKER,BIST,ÜLKER BİSKÜVİ SANAYİ A.Ş.,ULKER,Ulker Biskuvi Sanayi A.S.,BIST,stock,Consumer Non-Durables,Food: Specialty/Candy,Consumer Staples,accept
ULTP,LSE,Ultimate Products Plc,ULTP,Ultimate Products PLC,LSE,stock,Distribution Services,Wholesale Distributors,Industrials,accept
ULUFA,BIST,ULUSAL FAKTORİNG A.Ş.,ULUFA,Ulusal Faktoring A.S.,BIST,stock,Finance,Finance/Rental/Leasing,Financials,accept
UMPAS,BIST,UMPAŞ HOLDİNG A.Ş.,UMPAS,Umpas Holding AS,BIST,stock,Finance,Life/Health Insurance,Financials,accept
UMR,LSE,Unicorn Mineral Resources PLC,UMR,Unicorn Mineral Resources Public Limited Company,LSE,stock,Non-Energy Minerals,Precious Metals,Materials,accept
UNIVAFOODS,BSE_IN,Univa Foods Ltd,UNIVAFOODS,Univa Foods Limited,BSE,stock,Miscellaneous,Miscellaneous,,unsupported_sector
UNLU,BIST,ÜNLÜ YATIRIM HOLDİNG A.Ş.,UNLU,Unlu Yatirim Holding A.S.,BIST,stock,Finance,Investment Managers,Financials,accept
UPGRAD,STO,Upgrade Invest Nordic AB,,,,,,,,no_tradingview_match
UPLL,LSE,UPL Ltd. GDR,,,,,,,,no_tradingview_match
UPT.P,TSXV,Upstart Investments Inc.,UPT.P,UpStart Investments Inc.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
USAT4,B3,USATI PARTICIPACOES PORTUARIAS S.A.,,,,,,,,no_tradingview_match
USWE,STO,USWE Sports AB,USWE,USWE Sports AB,OMXSTO,stock,Consumer Durables,Home Furnishings,Consumer Discretionary,accept
UV1,SGX,Regal Intl,UV1,Regal International Group Limited,SGX,stock,Finance,Real Estate Development,,name_mismatch
UWC,ASX,UNDERWOOD CAPITAL LIMITED,UWC,Underwood Capital Limited,ASX,stock,Finance,Financial Conglomerates,,unsupported_sector
V12,HNX,Viet Nam Construction JSC No 12,V12,Construction JSC No. 12,HNX,stock,Industrial Services,Engineering & Construction,Industrials,accept
V1NC,XETRA,Vincorion SE,V1NC,VINCORION SE,XETR,stock,Electronic Technology,Aerospace & Defense,Industrials,accept
V21,HNX,VINACONEX 21,V21,Vinaconex 21 JSC,HNX,stock,Finance,Real Estate Development,,name_mismatch
V2Y,SGX,OceanScape Intl,V2Y,OceanScape International Limited,SGX,stock,Technology Services,Packaged Software,,name_mismatch
V3M,SGX,Metech Intl,V3M,Metech International Limited,SGX,stock,Distribution Services,Wholesale Distributors,,name_mismatch
V7R,SGX,ResourcesGbl,V7R,Resources Global Development Limited,SGX,stock,Distribution Services,Wholesale Distributors,,name_mismatch
VAL.P,TSXV,Valencia Capital Inc.,VAL.P,Valencia Capital Inc,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
VAND,TSXV,Largo Physical Vanadium Corp.,VAND,Largo Physical Vanadium Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
VASUDHAGAM,BSE_IN,Vasudhagama Enterprises Ltd,VASUDHAGAM,Vasudhagama Enterprises Limited,BSE,stock,Government,General Government,,unsupported_sector
VC1,HNX,Construction JSC N0 1,VC1,Construction JSC No. 1,HNX,stock,Industrial Services,Engineering & Construction,,name_mismatch
VC2,HNX,Vina2 Investment and Construction JSC,VC2,Vina2 Invest & Construction Joint Stock Company,HNX,stock,Industrial Services,Engineering & Construction,,name_mismatch
VC3,HNX,Vietnam Construction JSC No. 3,VC3,Nam Mekong Group Joint Stock Company,HNX,stock,Consumer Durables,Homebuilding,,name_mismatch
VC6,HNX,Visicons Construction and Investment JSC,VC6,Visicons Construction And Investment Joint Stock Company,HNX,stock,Industrial Services,Engineering & Construction,Industrials,accept
VC7,HNX,BGI Group JSC,VC7,BGI Group JSC,HNX,stock,Industrial Services,Engineering & Construction,Industrials,accept
VC9,HNX,Construction JSC No 9,VC9,VC9 - No 9 Construction Join Stock Company,HNX,stock,Industrial Services,Engineering & Construction,,name_mismatch
VCC.P,TSXV,Veteran Capital Corp.,VCC.P,Veteran Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
VCS,HNX,Vicostone JSC,VCS,Vicostone Joint Stock Company,HNX,stock,Producer Manufacturing,Building Products,,name_mismatch
VDMG3,B3,VEÍCULO DE DESESTATIZAÇÃO MG INVESTIMENTOS S.A.,,,,,,,,no_tradingview_match
VE1,HNX,VNECO1,VE1,VNECO1 Electricity Construction JSC,HNX,stock,Industrial Services,Engineering & Construction,,name_mismatch
VECF3,B3,VALEC - ENG.CONSTRUCOES E FERROVIAS S.A.,,,,,,,,no_tradingview_match
VEFAB,STO,VEF,VEFAB,VEF AB,OMXSTO,stock,Finance,Financial Conglomerates,,name_mismatch
VERITAAS,NSE_IN,Veritaas Advertising Limited,VERITAAS,Veritaas Advertising Ltd.,NSE,stock,Commercial Services,Advertising/Marketing Services,,unsupported_sector
VERTEXPP,BSE_IN,Vertex Securities Ltd,VERTEXPP,Vertex Securities Ltd,BSE,stock,,,,unsupported_sector
VESTUM,STO,Vestum AB (publ),VESTUM,Vestum AB,OMXSTO,stock,Industrial Services,Engineering & Construction,Industrials,accept
VEZ,XETRA,Planethic Group AG,VEZ,PLANETHIC GROUP AG,XETR,stock,Distribution Services,Food Distributors,Consumer Staples,accept
VH,STO,Vastra Hamnens Restaurangdrift Ab,VH,Vastra Hamnen Corporate Finance AB,OMXSTO,stock,Finance,Investment Banks/Brokers,,name_mismatch
VHE,HNX,Viet Nam Herbs and Foods JSC,VHE,Viet Nam Herbs & Foods JSC,HNX,stock,Health Technology,Pharmaceuticals: Other,Health Care,accept
VI2,SGX,TC Auto,VI2,Trans-China Automotive Holdings Ltd.,SGX,stock,Retail Trade,Specialty Stores,,name_mismatch
VIC,LSE,Victorian Plumbing Group PLC,VIC,Victorian Plumbing Group Plc,LSE,stock,Retail Trade,Home Improvement Chains,Consumer Discretionary,accept
VIMAB,STO,VIMAB Group AB,VIMAB,VIMAB Group AB,OMXSTO,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
VIMIAN,STO,Vimian Group AB,VIMIAN,Vimian Group AB,OMXSTO,stock,Health Technology,Biotechnology,Health Care,accept
VISA,TSX,Visa CDR (CAD Hedged),VISA,Visa Inc. Shs -A CAD hedged- Canadian Depositary Receipt Repr Shs Reg S,TSX,dr,Finance,Finance/Rental/Leasing,,asset_type_mismatch
VISC,STO,Gruvaktiebolaget Viscaria,VISC,Gruvaktiebolaget Viscaria,OMXSTO,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
VLPN3,B3,ELETRICIDADE VALE PARANAPANEMA S.A.,,,,,,,,no_tradingview_match
VME,XETRA,Viromed Medical AG,VME,Viromed Medical AG,XETR,stock,Health Services,Medical/Nursing Services,Health Care,accept
VMET,TSX,Versamet Royalties Corporation,VMET,Versamet Royalties Corp.,TSX,stock,Miscellaneous,Investment Trusts/Mutual Funds,,unsupported_sector
VMY-H,TSXV,Voice Mobility International Inc,,,,,,,,no_tradingview_match
VNF,HNX,VINAFREIGHT,VNF,Vinafreight International Freight Forwarders Joint Stock Company,HNX,stock,Transportation,Air Freight/Couriers,,name_mismatch
VNI,UPCOM,VN Index,VNI,Vietnam Land Investment Corp.,UPCOM,stock,Finance,Real Estate Development,,name_mismatch
VNR,HNX,Vietnam National Reinsurance,VNR,Vietnam National Reinsurance Corp.,HNX,stock,Finance,Specialty Insurance,Financials,accept
VO2,STO,Vo2 Cap Holding AB,VO2,Vo2 Cap Holding AB,OMXSTO,stock,Commercial Services,Advertising/Marketing Services,,unsupported_sector
VOLCAR-B,STO,Volvo Car AB (publ.),VOLCAR_B,Volvo Car AB Class B,OMXSTO,stock,Consumer Durables,Motor Vehicles,Consumer Discretionary,accept
VPAB-B,STO,Veteranpoolen AB Series B,,,,,,,,no_tradingview_match
VPLAY-A,STO,Viaplay Group AB Series A,VPLAY_A,Viaplay Group AB Class A,OMXSTO,stock,Consumer Services,Cable/Satellite TV,,name_mismatch
VRDS,TASE,Veridis Environment Ltd,VRDS,Veridis Environment Ltd.,TASE,stock,Transportation,Trucking,Industrials,accept
VRGL3,B3,GOL LINHAS AEREAS S.A,,,,,,,,no_tradingview_match
VRL,XETRA,Net Digital AG,VRL,net digital AG,XETR,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
