ticker,exchange,name,tv_symbol,tv_name,tv_exchange,tv_type,tv_isin,tv_sector,tv_industry,sector_update,decision
WOOD.P,TSXV,Woodbridge Ventures II Inc.,WOOD.P,Woodbridge Ventures II Inc.,TSXV,stock,CA97888Q1054,Finance,Financial Conglomerates,,unsupported_sector
WRV,STO,WebRock Ventures AB,WRV,Webrock Ventures AB,OMXSTO,stock,SE0016278139,Finance,Financial Conglomerates,,unsupported_sector
WSS,HNX,Công ty Cổ phần Chứng khoán Phố Wall,WSS,Wall Street Securities Co.,HNX,stock,VN000000WSS2,Finance,Investment Banks/Brokers,Financials,accept
WWA.P,TSXV,Whitewater Acquisition Corp.,WWA.P,Whitewater Acquisition Corp,TSXV,stock,CA96613L1004,Finance,Financial Conglomerates,,unsupported_sector
XBPEW,NASDAQ,XBP Europe Holdings Inc,,,,,,,,,no_tradingview_match
XCF,SGX,KTMG,XCF,KTMG Limited,SGX,stock,SGXE61141383,Consumer Non-Durables,Apparel/Footwear,Consumer Staples,accept
XCL,ASX,AUSTRALIAN COMMONWEALTH GOVERNMENT LOANS,,,,,,,,,no_tradingview_match
XCYT,TSXV,Xcyte Digital Corp.,,,,,,,,,no_tradingview_match
XMF,TSX,M Split Corp.,,,,,,,,,no_tradingview_match
XMF-A,TSX,M Split Corp,XMF.A,M Split Corp,TSX,fund,CA55376A8757,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
XNC,ASX,NEW SOUTH WALES TREASURY CORPORATION,,,,,,,,,no_tradingview_match
XOX.P,TSXV,Planet X Capital Corp.,XOX.P,Planet X Capital Corp,TSXV,stock,CA72706J1049,Finance,Financial Conglomerates,,unsupported_sector
XPML13,B3,XP MALLS FDO INV IMOB FII RESP LIM,,,,,,,,,no_tradingview_match
XQL,ASX,QUEENSLAND TREASURY CORPORATION,,,,,,,,,no_tradingview_match
XTAO,TSXV,xTAO Inc.,,,,,,,,,no_tradingview_match
XTAO-U,TSXV,XTAO Inc.,XTAO.U,XTAO Inc.,TSXV,stock,KYG9T27M1036,Technology Services,Packaged Software,,name_mismatch
XTKG,NASDAQ,X3 Holdings Co Ltd,,,,,,,,,no_tradingview_match
XVG,ASX,TREASURY CORPORATION OF VICTORIA,,,,,,,,,no_tradingview_match
XZL,SGX,Acro HTrust USD,XZL,Acrophyte Hospitality Trust,SGX,stock,SGXC80011726,Finance,Real Estate Investment Trusts,Real Estate,accept
Y35,SGX,AnAn Intl,Y35,AnAn International Limited,SGX,stock,BMG036111034,Process Industries,Chemicals: Specialty,Materials,accept
Y3D,SGX,MDR Limited,Y3D,mDR Limited,SGX,stock,SGXE29738106,Retail Trade,Electronics/Appliance Stores,Consumer Discretionary,accept
YAY,TSXV,THS Maple Holdings Ltd.,YAY,THS Maple Holdings Ltd,TSXV,stock,CA87252F1080,Finance,Financial Conglomerates,,unsupported_sector
YF8,SGX,YZJ Fin Hldg,YF8,Yangzijiang Financial Holding Ltd.,SGX,stock,SGXE77102635,Finance,Investment Managers,Financials,accept
YK9,SGX,YKGI,YK9,YKGI Limited,SGX,stock,SGXE39589952,Consumer Services,Restaurants,Consumer Discretionary,accept
YOUC3,B3,YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.,,,,,,,,,no_tradingview_match
YSK.P,TSXV,Space Kingdom Digital Capital Corp.,YSK.P,Space Kingdom Digital Capital Corp.,TSXV,stock,CA84616A1075,Finance,Financial Conglomerates,,unsupported_sector
YYB,SGX,BACUI TECH,YYB,Bacui Technologies International Ltd.,SGX,stock,SGXE42663133,Consumer Services,Publishing: Books/Magazines,Consumer Discretionary,accept
Z29,XETRA,029 GROUP SE INH O.N.,Z29,029 Group SE,XETR,stock,DE000A2LQ2D0,Technology Services,Information Technology Services,Information Technology,accept
Z4D,SGX,MediLifestyle,Z4D,Medi Lifestyle Limited,SGX,stock,SGXE63978766,Health Services,Medical/Nursing Services,Health Care,accept
ZAAP,NEO,APPLE (aapl) BMO CDR (CAD HEDGED),ZAAP,Apple Inc. Shs Unsponsored Canadian Depository Receipt,NEO,dr,CA0379741022,Electronic Technology,Telecommunications Equipment,,asset_type_mismatch
ZAPO,NEO,APOLLO (APO) BMO CDR (CAD HEDGED),ZAPO,Apollo Global Management Inc Shs Canadian Depositary Receipt Repr Shs Reg S,NEO,dr,CA03771W1005,Finance,Investment Managers,,asset_type_mismatch
ZB9,SGX,UnionSteel,ZB9,Union Steel Holdings Limited,SGX,stock,SGXE53154642,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
ZBA,NEO,BOEING (BA) BMO CDR (CAD HEDGED),ZBA,Boeing Company Unsponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,CA09702C1059,Electronic Technology,Aerospace & Defense,,asset_type_mismatch
ZBNI,TSXV,ZEB Nickel Corp.,ZBNI,ZEB Nickel Corp,TSXV,stock,CA98920G1054,Finance,Financial Conglomerates,,unsupported_sector
ZCOI,NEO,Coinbase (COIN) BMO CDR (CAD Hedged),ZCOI,"Coinbase Global, Inc. Shs Unsponsored Canadian Depository Receipt Hedged Reg S",NEO,dr,CA19260W1041,Finance,Investment Banks/Brokers,,asset_type_mismatch
ZCOS,NEO,COSTCO )COST) BMO CDR (CAD HEDGED),ZCOS,Costco Wholesale Corporation Shs Unsponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,CA2216031039,Retail Trade,Specialty Stores,,asset_type_mismatch
ZENB,LSE,ZENITH BANK PLC GDR (EACH REPR 50 ORD SHR) REG S,,,,,,,,,no_tradingview_match
ZENI,STO,Zenicor Medical Systems AB,,,,,,,,,no_tradingview_match
ZHCD,QSE,Zad Holding Company,ZHCD,Zad Holding Co.,QSE,stock,QA0006929788,Consumer Non-Durables,Food: Specialty/Candy,,name_mismatch
ZIL2,XETRA,ELRINGKLINGER AG NA O.N.,ZIL2,ElringKlinger AG,XETR,stock,DE0007856023,Producer Manufacturing,Industrial Machinery,Industrials,accept
ZINT,NEO,INTEL (INTC) BMO CDR (CAD HEDGED),ZINT,Intel Corporation Shs Unsponsored Canadian Depository Receipt Hedged,NEO,dr,CA45790N1087,Electronic Technology,Semiconductors,,asset_type_mismatch
ZLLY,NEO,ELI LILLY (LLY) BMO CDR (CAD HEDGED),ZLLY,Eli Lilly and Company Shs Unsponsored Canadian Depository Receipt Hedged,NEO,dr,CA2869111021,Health Technology,Pharmaceuticals: Major,,asset_type_mismatch
ZMAS,NEO,MASTERCARD (MA) BMO CDR (CAD HEDGED),ZMAS,Mastercard Incorporated Shs Unsponsored Canadian Depository Receipt Hedged,NEO,dr,CA5759771036,Finance,Finance/Rental/Leasing,,asset_type_mismatch
ZMCD,NEO,McDonalds (MCD) BMO CDR (CAD Hedged),ZMCD,McDonald's Corporation Shs Unsponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,CA5801091060,Consumer Services,Restaurants,,asset_type_mismatch
ZMIC,NEO,Micron Technology (MU) BMO CDR (CAD Hedged),ZMIC,"Micron Technology, Inc. Unsponsored Canadian Depository Receipt Hedged Reg S",NEO,dr,CA59511H1001,Electronic Technology,Semiconductors,,asset_type_mismatch
ZMSF,NEO,MICROSOFT (MSFT) BMO CDR (CAD HEDGED),ZMSF,Microsoft Corporation Shs Unsponsored Canadian Depository Receipt Hedged,NEO,dr,CA5949881075,Technology Services,Packaged Software,,asset_type_mismatch
ZOR,ASX,ORDINARY (UNLISTED/LISTED - COSACS),,,,,,,,,no_tradingview_match
ZPYP,NEO,PayPal (PYPL) BMO CDR (CAD Hedged),ZPYP,"PayPal Holdings, Inc. Unsponsored Canadian Depository Receipt Hedged Reg S",NEO,dr,CA70452E1051,Commercial Services,Miscellaneous Commercial Services,,asset_type_mismatch
ZQM,SGX,SoilbuildConstr,ZQM,Soilbuild Construction Group Ltd.,SGX,stock,SGXE48424142,Industrial Services,Engineering & Construction,Industrials,accept
ZSMC,NEO,SUPER MICRO COMPUTER (SMCI) BMO XDR (CAD HEDGED),ZSMC,"Super Micro Computer, Inc. Shs Unsponsored Canadian Depository Receipt Hedged Reg S",NEO,dr,CA86805G1000,Electronic Technology,Computer Processing Hardware,,asset_type_mismatch
ZVST,NEO,VISTRA (VST) BMO CDR (CAD HEDGED),ZVST,Vistra Corp. Canadian Depositary Receipt Repr Shs Reg S (CAD Hedged),NEO,dr,CA92842T1057,Utilities,Electric Utilities,,asset_type_mismatch
ZWMT,NEO,WALMART (WMT) BMO CDR (CAD HEDGED),ZWMT,Walmart Inc. Shs Unsponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,CA93267J1012,Retail Trade,Specialty Stores,,asset_type_mismatch
ZXOM,NEO,EXXON MOBIL (XOM) BMO CDR (CAD HEDGED),ZXOM,Exxon Mobil Corporation Shs Unsponsored Canadian Depository Receipt Hedged,NEO,dr,CA30191G1000,Energy Minerals,Integrated Oil,,asset_type_mismatch
ZYNS,TSX,Philip Morris CDR (CAD Hedged),ZYNS,Philip Morris International Inc. Unsponsored Canadian Depository Receipt Hedged Reg S,TSX,dr,CA7183911055,Consumer Non-Durables,Tobacco,,asset_type_mismatch
