ticker,exchange,name,tv_symbol,tv_name,tv_exchange,tv_type,tv_sector,tv_industry,sector_update,decision
WEBSL,BSE_IN,Web Element Solutions Ltd,,,,,,,,no_tradingview_match
WFCS,TSX,Wells Fargo CDR (CAD Hedged),WFCS,Wells Fargo & Company Shs Sponsored Canadian Depoitary Receipt Hedged Reg S,TSX,dr,Finance,Major Banks,,asset_type_mismatch
WFF,NASDAQ,WF Holding Limited Ordinary Shares,WFF,WF Holding Limited,NASDAQ,stock,Process Industries,Textiles,,name_mismatch
WFLD,TSXV,Wellfield Technologies Inc.,,,,,,,,no_tradingview_match
WGT,TSXV,Westgate Energy Inc.,WGT,Westgate Energy Inc,TSXV,stock,Energy Minerals,Integrated Oil,Energy,accept
WHITEFORCE,NSE_IN,Happy Square Outsourcing Services Limited,WHITEFORCE,Happy Square Outsourcing Services Limited,NSE,stock,Commercial Services,Personnel Services,,unsupported_sector
WIRE3,B3,WIREX CABLE S.A.,,,,,,,,no_tradingview_match
WITT.P,TSXV,Wittering Capital Corp.,WITT.P,Wittering Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
WLR,TSXV,Walker Lane Resources Ltd.,WLR,Walker Lane Resources Ltd.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
WNBR3,B3,W2W E-COMMERCE DE VINHOS S.A.,,,,,,,,no_tradingview_match
WOI-H,TSXV,WORLD ORGANICS INC,,,,,,,,no_tradingview_match
WOL3D,NSE_IN,Wol 3D India Limited,WOL3D,WOL 3D India Limited,NSE,stock,Electronic Technology,Computer Peripherals,Information Technology,accept
WOOD.P,TSXV,Woodbridge Ventures II Inc.,WOOD.P,Woodbridge Ventures II Inc.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
WOODSVILA,BSE_IN,Woodsvilla Ltd,WOODSVILA,Woodsvilla Limited,BSE,stock,Consumer Services,Hotels/Resorts/Cruise lines,Consumer Discretionary,accept
WRLG,TSXV,West Red Lake Gold Mines Ltd.,WRLG,West Red Lake Gold Mines Ltd,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
WWA.P,TSXV,Whitewater Acquisition Corp.,WWA.P,Whitewater Acquisition Corp,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
XBPEW,NASDAQ,XBP Europe Holdings Inc,,,,,,,,no_tradingview_match
XCL,ASX,AUSTRALIAN COMMONWEALTH GOVERNMENT LOANS,,,,,,,,no_tradingview_match
XCYT,TSXV,Xcyte Digital Corp.,,,,,,,,no_tradingview_match
XMF,TSX,M Split Corp.,,,,,,,,no_tradingview_match
XMF-A,TSX,M Split Corp,XMF.A,M Split Corp,TSX,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
XNC,ASX,NEW SOUTH WALES TREASURY CORPORATION,,,,,,,,no_tradingview_match
XOX.P,TSXV,Planet X Capital Corp.,XOX.P,Planet X Capital Corp,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
XPML13,B3,XP MALLS FDO INV IMOB FII RESP LIM,,,,,,,,no_tradingview_match
XQL,ASX,QUEENSLAND TREASURY CORPORATION,,,,,,,,no_tradingview_match
XTAO,TSXV,xTAO Inc.,,,,,,,,no_tradingview_match
XTAO-U,TSXV,XTAO Inc.,XTAO.U,XTAO Inc.,TSXV,stock,Technology Services,Packaged Software,,name_mismatch
XTKG,NASDAQ,X3 Holdings Co Ltd,,,,,,,,no_tradingview_match
XTRA,TSX,Xtract One Technologies Inc.,XTRA,Xtract One Technologies Inc,TSX,stock,Technology Services,Packaged Software,Information Technology,accept
XVG,ASX,TREASURY CORPORATION OF VICTORIA,,,,,,,,no_tradingview_match
XXIX,TSXV,XXIX Metal Corp.,XXIX,XXIX Metal Corp.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
YAAP,NSE_IN,Yaap Digital Limited,YAAP,YAAP Digital Ltd.,NSE,stock,Technology Services,Packaged Software,Information Technology,accept
YARNPP,BSE_IN,Yarn Syndicate Ltd,YARNPP,Yarn Syndicate Ltd TEMP,BSE,stock,Process Industries,Textiles,Materials,accept
YARR,TSXV,Pirate Gold Corp.,YARR,Pirate Gold Corp,TSXV,stock,Non-Energy Minerals,Steel,Materials,accept
YAY,TSXV,THS Maple Holdings Ltd.,YAY,THS Maple Holdings Ltd,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
YOUC3,B3,YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.,,,,,,,,no_tradingview_match
YSK.P,TSXV,Space Kingdom Digital Capital Corp.,YSK.P,Space Kingdom Digital Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
ZAAP,NEO,APPLE (aapl) BMO CDR (CAD HEDGED),ZAAP,Apple Inc. Shs Unsponsored Canadian Depository Receipt,NEO,dr,Electronic Technology,Telecommunications Equipment,,asset_type_mismatch
ZAPO,NEO,APOLLO (APO) BMO CDR (CAD HEDGED),ZAPO,Apollo Global Management Inc Shs Canadian Depositary Receipt Repr Shs Reg S,NEO,dr,Finance,Investment Managers,,asset_type_mismatch
ZAU,TSXV,Zodiac Gold Inc.,ZAU,Zodiac Gold Inc,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
ZBA,NEO,BOEING (BA) BMO CDR (CAD HEDGED),ZBA,Boeing Company Unsponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,Electronic Technology,Aerospace & Defense,,asset_type_mismatch
ZBNI,TSXV,ZEB Nickel Corp.,ZBNI,ZEB Nickel Corp,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
ZCOI,NEO,Coinbase (COIN) BMO CDR (CAD Hedged),ZCOI,"Coinbase Global, Inc. Shs Unsponsored Canadian Depository Receipt Hedged Reg S",NEO,dr,Finance,Investment Banks/Brokers,,asset_type_mismatch
ZCOS,NEO,COSTCO )COST) BMO CDR (CAD HEDGED),ZCOS,Costco Wholesale Corporation Shs Unsponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,Retail Trade,Specialty Stores,,asset_type_mismatch
ZCT,TSXV,Zero Candida Technologies Inc.,ZCT,Zero Candida Technologies Inc.,TSXV,stock,Health Technology,Medical Specialties,Health Care,accept
ZEFI,NEO,Zefiro Methane Corp.,ZEFI,Zefiro Methane Corp.,NEO,stock,Industrial Services,Oilfield Services/Equipment,Industrials,accept
ZHCD,QSE,Zad Holding Company,ZHCD,Zad Holding Co.,QSE,stock,Consumer Non-Durables,Food: Specialty/Candy,,name_mismatch
ZINT,NEO,INTEL (INTC) BMO CDR (CAD HEDGED),ZINT,Intel Corporation Shs Unsponsored Canadian Depository Receipt Hedged,NEO,dr,Electronic Technology,Semiconductors,,asset_type_mismatch
ZLLY,NEO,ELI LILLY (LLY) BMO CDR (CAD HEDGED),ZLLY,Eli Lilly and Company Shs Unsponsored Canadian Depository Receipt Hedged,NEO,dr,Health Technology,Pharmaceuticals: Major,,asset_type_mismatch
ZLTO,TSXV,Bulgold Inc.,ZLTO,BULGOLD Inc,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
ZMAS,NEO,MASTERCARD (MA) BMO CDR (CAD HEDGED),ZMAS,Mastercard Incorporated Shs Unsponsored Canadian Depository Receipt Hedged,NEO,dr,Finance,Finance/Rental/Leasing,,asset_type_mismatch
ZMCD,NEO,McDonalds (MCD) BMO CDR (CAD Hedged),ZMCD,McDonald's Corporation Shs Unsponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,Consumer Services,Restaurants,,asset_type_mismatch
ZMIC,NEO,Micron Technology (MU) BMO CDR (CAD Hedged),ZMIC,"Micron Technology, Inc. Unsponsored Canadian Depository Receipt Hedged Reg S",NEO,dr,Electronic Technology,Semiconductors,,asset_type_mismatch
ZMSF,NEO,MICROSOFT (MSFT) BMO CDR (CAD HEDGED),ZMSF,Microsoft Corporation Shs Unsponsored Canadian Depository Receipt Hedged,NEO,dr,Technology Services,Packaged Software,,asset_type_mismatch
ZOR,ASX,ORDINARY (UNLISTED/LISTED - COSACS),,,,,,,,no_tradingview_match
ZPYP,NEO,PayPal (PYPL) BMO CDR (CAD Hedged),ZPYP,"PayPal Holdings, Inc. Unsponsored Canadian Depository Receipt Hedged Reg S",NEO,dr,Commercial Services,Miscellaneous Commercial Services,,asset_type_mismatch
ZSMC,NEO,SUPER MICRO COMPUTER (SMCI) BMO XDR (CAD HEDGED),ZSMC,"Super Micro Computer, Inc. Shs Unsponsored Canadian Depository Receipt Hedged Reg S",NEO,dr,Electronic Technology,Computer Processing Hardware,,asset_type_mismatch
ZVST,NEO,VISTRA (VST) BMO CDR (CAD HEDGED),ZVST,Vistra Corp. Canadian Depositary Receipt Repr Shs Reg S (CAD Hedged),NEO,dr,Utilities,Electric Utilities,,asset_type_mismatch
ZWMT,NEO,WALMART (WMT) BMO CDR (CAD HEDGED),ZWMT,Walmart Inc. Shs Unsponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,Retail Trade,Specialty Stores,,asset_type_mismatch
ZXOM,NEO,EXXON MOBIL (XOM) BMO CDR (CAD HEDGED),ZXOM,Exxon Mobil Corporation Shs Unsponsored Canadian Depository Receipt Hedged,NEO,dr,Energy Minerals,Integrated Oil,,asset_type_mismatch
ZYNS,TSX,Philip Morris CDR (CAD Hedged),ZYNS,Philip Morris International Inc. Unsponsored Canadian Depository Receipt Hedged Reg S,TSX,dr,Consumer Non-Durables,Tobacco,,asset_type_mismatch
ZYUS,TSXV,ZYUS Life Sciences Corporation,ZYUS,ZYUS Life Sciences Corporation,TSXV,stock,Health Technology,Pharmaceuticals: Major,Health Care,accept
