listing_key,ticker,exchange,asset_type,name,gap_class,source_of_truth_outcome,source_gap_context,review_needed,recommended_next_source,source_gate,b3_probe_decision,b3_code,b3_name,b3_sector_pt,b3_subsector,b3_segment,b3_sector_update,b3_source_url,official_source_context,residual_decision,review_bucket,review_priority,review_strategy,apply_eligibility,verification_evidence_required,residual_review_context
B3::ESGS3,ESGS3,B3,Stock,COMPANHIA DE GAS DO ESPIRITO SANTO - ES GAS,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,ESGS,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=ESGS;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::ESGS4,ESGS4,B3,Stock,COMPANHIA DE GAS DO ESPIRITO SANTO - ES GAS,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,ESGS,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=ESGS;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::ESSD3,ESSD3,B3,Stock,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,ESSD,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=ESSD;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::ESSE5,ESSE5,B3,Stock,ESSENCIA AGROPECUARIA S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,ESSE,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=ESSE;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::ETGO3,ETGO3,B3,Stock,EMPR DE TRANSP URBANO DO EST GOIAS S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,ETGO,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=ETGO;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::ETGO4,ETGO4,B3,Stock,EMPR DE TRANSP URBANO DO EST GOIAS S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,ETGO,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=ETGO;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::F8DF5,F8DF5,B3,Stock,FRIGORIFICO DIAS S/A - FRIGODIAS,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,F8DF,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=F8DF;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::FAEL6,FAEL6,B3,Stock,FAE -FERRAGENS E APARELHOS ELETRICOS S.A,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,FAEL,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=FAEL;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::FAEL7,FAEL7,B3,Stock,FAE -FERRAGENS E APARELHOS ELETRICOS S.A,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,FAEL,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=FAEL;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::FGRT5,FGRT5,B3,Stock,FRIGORIFICO REDENTOR S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,FGRT,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=FGRT;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::FMNP3,FMNP3,B3,Stock,FIRMINOPOLIS TRANSMISSAO S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,FMNP,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=FMNP;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::FNUV3,FNUV3,B3,Stock,FENAUVA-FEIRA NAC DA UVA TUR E EMPR S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,FNUV,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=FNUV;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::FRNV3,FRNV3,B3,Stock,CIA DE NAVEG DO SAO FRANCISCO - FRANAVE,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,FRNV,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=FRNV;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::FTRO3,FTRO3,B3,Stock,FRUTOS TROPICAIS S/A,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,FTRO,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=FTRO;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
