campaign,listing_key,ticker,exchange,asset_type,name,target_field,current_value,official_values,canonical_value,evidence_source,confidence_reason,decision,review_priority,verification_evidence_required,recommended_next_source,source_gate
C1_sector_etf_category_truth,KRX::078930,078930,KRX,Stock,GS Holdings,stock_sector,Energy,Financials,Financials,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KOSDAQ::079000,079000,KOSDAQ,Stock,Watos Corea Co. Ltd,stock_sector,Industrials,Materials,Materials,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KRX::079160,079160,KRX,Stock,CJ CGV,stock_sector,Consumer Discretionary,Communication Services,Communication Services,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KOSDAQ::079650,079650,KOSDAQ,Stock,Seosan Corporation,stock_sector,Industrials,Materials,Materials,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KOSDAQ::079960,079960,KOSDAQ,Stock,Dongyang E&P Inc,stock_sector,Information Technology,Utilities,Utilities,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KOSDAQ::080010,080010,KOSDAQ,Stock,eSang Networks Co.Ltd,stock_sector,Information Technology,Consumer Discretionary,Consumer Discretionary,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KOSDAQ::080420,080420,KOSDAQ,Stock,Moda-InnoChips Co. Ltd,stock_sector,Information Technology,Consumer Discretionary,Consumer Discretionary,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KOSDAQ::080530,080530,KOSDAQ,Stock,Kodi-S Co Ltd,stock_sector,Consumer Staples,Materials,Materials,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KRX::081000,081000,KRX,Stock,Iljin Diamond,stock_sector,Industrials,Materials,Materials,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KOSDAQ::082270,082270,KOSDAQ,Stock,GemVax&KAEL Co.Ltd,stock_sector,Health Care,Industrials,Industrials,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KOSDAQ::082850,082850,KOSDAQ,Stock,Wooree Bio Co.Ltd,stock_sector,Industrials,Consumer Staples,Consumer Staples,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KOSDAQ::083310,083310,KOSDAQ,Stock,LOT VACUUM Co. Ltd,stock_sector,Information Technology,Industrials,Industrials,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KOSDAQ::083550,083550,KOSDAQ,Stock,KM Corporation,stock_sector,Industrials,Consumer Discretionary,Consumer Discretionary,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KOSDAQ::083660,083660,KOSDAQ,Stock,"CSA Cosmic Co., Ltd.",stock_sector,Consumer Staples,Materials,Materials,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KOSDAQ::083790,083790,KOSDAQ,Stock,"CG Invites Co., Ltd.",stock_sector,Health Care,Industrials,Industrials,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KOSDAQ::084370,084370,KOSDAQ,Stock,Eugene Technology Co.Ltd,stock_sector,Information Technology,Industrials,Industrials,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KOSDAQ::084650,084650,KOSDAQ,Stock,LabGenomics Co. Ltd,stock_sector,Health Care,Industrials,Industrials,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KRX::084680,084680,KRX,Stock,E-World,stock_sector,Consumer Discretionary,Materials,Materials,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KRX::084690,084690,KRX,Stock,Daesang Holdings Co Ltd,stock_sector,Consumer Staples,Financials,Financials,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KOSDAQ::084990,084990,KOSDAQ,Stock,Helixmith Co. Ltd,stock_sector,Health Care,Industrials,Industrials,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KRX::085310,085310,KRX,Stock,NK Co. Ltd,stock_sector,Industrials,Utilities,Utilities,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KOSDAQ::086040,086040,KOSDAQ,Stock,Biotoxtech Co. Ltd,stock_sector,Health Care,Industrials,Industrials,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KOSDAQ::086060,086060,KOSDAQ,Stock,GeneBioTech Co. Ltd,stock_sector,Consumer Staples,Consumer Discretionary,Consumer Discretionary,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,KOSDAQ::086390,086390,KOSDAQ,Stock,UniTest Incorporation,stock_sector,Information Technology,Industrials,Industrials,KRX:krx_listed_companies,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
