ticker,alias,alias_type,status,detection_policy,confidence,reason,duplicate_ticker_count
ABDX,GB00BLF79J41,isin,reject,identifier_only,0.99,identifier_alias,1
ABDX,abingdon health,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABE,PLAB00000019,isin,reject,identifier_only,0.99,identifier_alias,1
ABEO,US00289Y1073,isin,reject,identifier_only,0.99,identifier_alias,1
ABEO,A3DMHM,wkn,reject,identifier_only,0.99,identifier_alias,1
ABEQ,US90470L5681,isin,reject,identifier_only,0.99,identifier_alias,1
ABEQ,absolute core strategy,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABEV3,BRABEVACNOR1,isin,reject,identifier_only,0.99,identifier_alias,1
ABF,GB0006731235,isin,reject,identifier_only,0.99,identifier_alias,1
ABF,920876,wkn,reject,identifier_only,0.99,identifier_alias,1
ABF,associated british foods,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABFL,US89628W3025,isin,reject,identifier_only,0.99,identifier_alias,1
ABFL,abacus fcf leaders,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABFRL,INE647O01011,isin,reject,identifier_only,0.99,identifier_alias,1
ABFRL,aditya birla fashion and retail,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABFTH,TH0900010008,isin,reject,identifier_only,0.99,identifier_alias,1
ABFTH,the abf thailand bond,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABFTH,abf thailand bond,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABG,US0434361046,isin,reject,identifier_only,0.99,identifier_alias,1
ABG,766687,wkn,reject,identifier_only,0.99,identifier_alias,1
ABG,asbury automotive group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABG,asbury automotive,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABGD39,BRABGDBDR008,isin,reject,identifier_only,0.99,identifier_alias,1
ABGSEC,INF209KC1134,isin,reject,identifier_only,0.99,identifier_alias,1
ABGSEC,birlaslamc - abgsec,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABHAPOWER,INE0UYG01015,isin,reject,identifier_only,0.99,identifier_alias,1
ABHAPOWER,abha power and steel,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABHI,CA6539441080,isin,reject,identifier_only,0.99,identifier_alias,1
ABHI,ninepoint barrick highshares,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABHICAP,INE516F01016,isin,reject,identifier_only,0.99,identifier_alias,1
ABHICAP,abhinav capital services,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABHIFIN,INE723C01015,isin,reject,identifier_only,0.99,identifier_alias,1
ABHIFIN,abhishek finlease,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABHIINFRA,INE281P01016,isin,reject,identifier_only,0.99,identifier_alias,1
ABHIINFRA,abhishek infraventures,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABHIJIT,INE994N01019,isin,reject,identifier_only,0.99,identifier_alias,1
ABHIJIT,abhijit trading,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABHS,al buraimi hotel under liquidation,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABI,US92647X7315,isin,reject,identifier_only,0.99,identifier_alias,1
ABI,victoryshares pioneer asset-based income,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABIE,IE0003IT72N9,isin,reject,identifier_only,0.99,identifier_alias,1
ABIG,argent large cap,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABILF,KYG8789K1242,isin,reject,identifier_only,0.99,identifier_alias,1
ABILF,ability,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABIRAFN,INE195I01013,isin,reject,identifier_only,0.99,identifier_alias,1
ABIRAFN,abirami financial services india,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABIU,IE000SBHVL31,isin,reject,identifier_only,0.99,identifier_alias,1
ABK,PLABAK000013,isin,reject,identifier_only,0.99,identifier_alias,1
ABL.N0000,LK0424N00008,isin,reject,identifier_only,0.99,identifier_alias,1
ABL.N0000,amana bank,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABLD,US89628W7083,isin,reject,identifier_only,0.99,identifier_alias,1
ABLD,abacus fcf real assets leaders,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABLG,US89628W4015,isin,reject,identifier_only,0.99,identifier_alias,1
ABLG,abacus fcf international leaders,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABLS,US89628W8800,isin,reject,identifier_only,0.99,identifier_alias,1
ABLS,abacus fcf small cap leaders,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABLT,US0245911096,isin,reject,identifier_only,0.99,identifier_alias,1
ABLT,american biltrite,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABLV,KYG1149B1086,isin,reject,identifier_only,0.99,identifier_alias,1
ABLV,able view global,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABM,US0009571003,isin,reject,identifier_only,0.99,identifier_alias,1
ABM,857218,wkn,reject,identifier_only,0.99,identifier_alias,1
ABM,abm industries,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABMBF,CA00288E3005,isin,reject,identifier_only,0.99,identifier_alias,1
ABMBF,abcourt mines,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABMI,abrasives manufacturing under liquidation,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABMKNO,INE850B01026,isin,reject,identifier_only,0.99,identifier_alias,1
ABMKNO,abm knowledgeware,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABMM,ID1000121502,isin,reject,identifier_only,0.99,identifier_alias,1
ABMM,abm investama tbk,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABMM,abm investama,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABMT,US00752M1018,isin,reject,identifier_only,0.99,identifier_alias,1
ABMT,advanced biomedical technologies,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABN,NL0011540547,isin,reject,identifier_only,0.99,identifier_alias,1
ABN,abn amro group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABN,abn amro,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABNAF,CA00289A1093,isin,reject,identifier_only,0.99,identifier_alias,1
ABNAF,aben gold,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABNB,US0090661010,isin,reject,identifier_only,0.99,identifier_alias,1
ABNB,A22GRU,wkn,reject,identifier_only,0.99,identifier_alias,2
ABNB,airbnb,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABNB-USD,CH0496454155,isin,reject,identifier_only,0.99,identifier_alias,1
ABNB-USD,A22GRU,wkn,reject,identifier_only,0.99,identifier_alias,2
ABNB-USD,21shares binance bnb etp,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABNG,US8829271308,isin,reject,identifier_only,0.99,identifier_alias,1
ABNG,2x long abnb,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABNIC,AEA001701019,isin,reject,identifier_only,0.99,identifier_alias,1
ABNIC,al buhaira national insurance,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABNX,FR0012616852,isin,reject,identifier_only,0.99,identifier_alias,1
ABNX,abionyx pharma,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABNX,abionyx,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABNY,US88636X4016,isin,reject,identifier_only,0.99,identifier_alias,1
ABNY,yieldmax abnb option income strategy,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABO,DE000A1EWXA4,isin,reject,identifier_only,0.99,identifier_alias,1
ABO,clearvise,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABOB,QA0001200748,isin,reject,identifier_only,0.99,identifier_alias,1
ABOB,ahli bank,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABOIF,PHY0001Z1040,isin,reject,identifier_only,0.99,identifier_alias,1
ABOIF,aboitiz equity ventures,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABOS,US00509G2093,isin,reject,identifier_only,0.99,identifier_alias,1
ABOS,acumen pharmaceuticals,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABOS,acumen,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABOT,US89628W5004,isin,reject,identifier_only,0.99,identifier_alias,1
ABOT,abacus fcf innovation leaders,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABPR,US00927Q1022,isin,reject,identifier_only,0.99,identifier_alias,1
ABPR,airborne security & protective services,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABPWW,US0008471031,isin,reject,identifier_only,0.99,identifier_alias,1
ABPWW,abpro holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABPWW,abpro,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABQQ,US00083U2024,isin,reject,identifier_only,0.99,identifier_alias,1
ABR,US0389231087,isin,reject,identifier_only,0.99,identifier_alias,1
ABR,A0CAPU,wkn,reject,identifier_only,0.99,identifier_alias,1
ABR,arbor realty trust,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABRA,CA00379L3048,isin,reject,identifier_only,0.99,identifier_alias,1
ABRA,abrasilver resource,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABRAAJ,BH0001800802,isin,reject,identifier_only,0.99,identifier_alias,1
ABRFL,INE0ZDY01011,isin,reject,identifier_only,0.99,identifier_alias,1
ABRFL,abram food,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABRIL,INE15MX01014,isin,reject,identifier_only,0.99,identifier_alias,1
ABRIL,abril paper tech,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABRJ,abraj energy services,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABRMF,CA03880B1040,isin,reject,identifier_only,0.99,identifier_alias,1
ABRMF,arbor metals,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABS,NO0010859580,isin,reject,identifier_only,0.99,identifier_alias,1
ABS,arctic bioscience,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABS,arctic bioscience as,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABSI,US00091E1091,isin,reject,identifier_only,0.99,identifier_alias,1
ABSI,absci,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABSL-B,SE0018396947,isin,reject,identifier_only,0.99,identifier_alias,1
ABSL-B,absolicon solar collector,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABSLLIQUID,INF209KB18T9,isin,reject,identifier_only,0.99,identifier_alias,1
ABSLLIQUID,birlaslamc-abslliquid,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABSMARINE,INE0QRV01016,isin,reject,identifier_only,0.99,identifier_alias,1
ABSMARINE,abs marine services,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABSO,SE0006256558,isin,reject,identifier_only,0.99,identifier_alias,1
ABSO,absolent group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABSOF,PHY000271056,isin,reject,identifier_only,0.99,identifier_alias,1
ABSOF,abs-cbn holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABSOF,abs-cbn,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABSSF,CA00927V2003,isin,reject,identifier_only,0.99,identifier_alias,1
ABSSF,airboss of america,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABT,US0028241000,isin,reject,identifier_only,0.99,identifier_alias,1
ABT,850103,wkn,reject,identifier_only,0.99,identifier_alias,1
ABT,abbott laboratories,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABT,abbott,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABTC,US02462A1043,isin,reject,identifier_only,0.99,identifier_alias,1
ABTC,american bitcoin,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABTC-EUR,CH0454664001,isin,reject,identifier_only,0.99,identifier_alias,1
ABTC-EUR,A2T64E,wkn,reject,identifier_only,0.99,identifier_alias,1
ABTC-EUR,21shares bitcoin,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABTEC,NO0013735894,isin,reject,identifier_only,0.99,identifier_alias,1
ABTEC,aqua bio,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABTI,US02152V1035,isin,reject,identifier_only,0.99,identifier_alias,1
ABTI,alterola biotech,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABTS,VGG6S34K1136,isin,reject,identifier_only,0.99,identifier_alias,1
ABTS,abits group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABTS,abits,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABUK,EGS38191C010,isin,reject,identifier_only,0.99,identifier_alias,1
ABUK,abou kir fertilizers,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABUS,CA03879J1003,isin,reject,identifier_only,0.99,identifier_alias,1
ABUS,A14XMD,wkn,reject,identifier_only,0.99,identifier_alias,1
ABUS,arbutus biopharma,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABV,AU000000ABV7,isin,reject,identifier_only,0.99,identifier_alias,1
ABV,advanced braking technology,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABVC,US00091F1066,isin,reject,identifier_only,0.99,identifier_alias,1
ABVC,abvc biopharma,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABVE,CA00373V1004,isin,reject,identifier_only,0.99,identifier_alias,1
ABVE,above food ingredients,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABVG,US00831F1012,isin,reject,identifier_only,0.99,identifier_alias,1
ABVG,affinity beverage group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABVG,affinity beverage,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABVL,INE485K01022,isin,reject,identifier_only,0.99,identifier_alias,1
ABVL,arunjyoti bio ventures,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABVN,US00083Q1022,isin,reject,identifier_only,0.99,identifier_alias,1
ABVN,abv consulting,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABWN,US00928L3006,isin,reject,identifier_only,0.99,identifier_alias,1
ABWN,airborne wireless network,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABX,DE000A0M93V6,isin,reject,identifier_only,0.99,identifier_alias,1
ABX,advanced blockchain,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABXB,US89628W6093,isin,reject,identifier_only,0.99,identifier_alias,1
ABXB,abacus flexible bond leaders,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABXU,CA54315B6237,isin,reject,identifier_only,0.99,identifier_alias,1
ABXU,savvylong 2x barrick,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABXX,CA00258V1004,isin,reject,identifier_only,0.99,identifier_alias,1
ABXX,abaxx technologies,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABXX,abaxx,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABY,AU0000109506,isin,reject,identifier_only,0.99,identifier_alias,1
ABY,adore beauty group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABY,adore beauty,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ABZ,CA04521E5074,isin,reject,identifier_only,0.99,identifier_alias,1
ABZ,asiabasemetals,name,accept,safe_natural_language,0.90,accepted_name_alias,1
AC,FR0000120404,isin,reject,identifier_only,0.99,identifier_alias,1
AC,860206,wkn,reject,identifier_only,0.99,identifier_alias,1
AC2,allied credit abs 2025-1p,name,accept,safe_natural_language,0.90,accepted_name_alias,1
AC3,allied credit abs 2025-2,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ACA,US0396531008,isin,reject,identifier_only,0.99,identifier_alias,1
ACA,A2N62P,wkn,reject,identifier_only,0.99,identifier_alias,1
ACA,arcosa,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ACAA,CA04276B1040,isin,reject,identifier_only,0.99,identifier_alias,1
ACAA,arrow long/short alternative,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ACAD,US0042251084,isin,reject,identifier_only,0.99,identifier_alias,1
ACAD,603035,wkn,reject,identifier_only,0.99,identifier_alias,1
ACAD,acadia pharmaceuticals,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ACAD,acadia,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ACADEMY,NGACADEMY008,isin,reject,identifier_only,0.99,identifier_alias,1
ACADEMY,academy press,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ACAG,AT0000A325L0,isin,reject,identifier_only,0.99,identifier_alias,1
ACAG,austriacard holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ACAI,US78646R1068,isin,reject,identifier_only,0.99,identifier_alias,1
ACAI,safeplus international holdings,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ACAI,safeplus international,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ACAMD,EGS72AQ1C016,isin,reject,identifier_only,0.99,identifier_alias,1
ACAMD,arab for asset management and development,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ACAN,US0305881072,isin,reject,identifier_only,0.99,identifier_alias,1
ACAN,americann,name,accept,safe_natural_language,0.90,accepted_name_alias,1
ACAP,EGS697S1C015,isin,reject,identifier_only,0.99,identifier_alias,1
ACAP,a capital holding,name,accept,safe_natural_language,0.90,accepted_name_alias,1
