ticker,name,exchange,asset_type,stock_sector,etf_category,country,country_code,isin,aliases,source_kind,source_exchange,source_mic,eodhd_exchange,eodhd_type,figi,lei,opendart_corp_code
AEMD,Amundi Index Solutions - Amundi Index MSCI Emerging Markets UCITS ETF DR EUR,XETRA,ETF,,,Germany,DE,LU1737652583,Amundi Core MSCI Emerging Markets UCITS ETF EUR Dist,etfs,XETR,XETR,XETRA,ETF,BBG00JQ2VH76,,
AEMD,Amundi Index Solutions - Amundi Index MSCI Emerging Markets UCITS ETF DR EUR GBP,LSE,ETF,,,United Kingdom,GB,LU1737652583,Amundi Core MSCI Emerging Markets UCITS ETF EUR Dist,etfs,LSE,XLON,LSE,ETF,BBG00JQ2VH76,,
AEME,Amundi Index Solutions - Amundi Index MSCI Emerging Markets UCITS ETF DR,Euronext,ETF,,,France,FR,LU1437017350,Amundi Core MSCI Emerging Markets UCITS ETF Acc,etfs,Euronext,XPAR,PA,ETF,BBG00GM5BX21,,
AETH,21Shares Ethereum Staking ETP EUR,Euronext,ETF,,,France,FR,CH0454664027,21Shares Ethereum Staking ETP,etfs,Euronext,XPAR,PA,ETF,BBG00NDMRHQ1,,
AETH,21Shares Ethereum ETP (CHF),SIX,ETF,,,Switzerland,CH,CH0454664027,21Shares Ethereum Staking ETP,etfs,SIX,XSWX,SW,ETF,BBG00NDMRHQ1,,
AFLT,Amundi Index Solutions - Amundi Floating Rate USD Corporate ESG - UCITS ETF DR - USD (C) USD,SIX,ETF,,,Switzerland,CH,LU1681040900,Amundi USD Floating Rate Corporate Bond ESG UCITS ETF Acc,etfs,SIX,XSWX,SW,ETF,BBG00KH71SZ0,,
AFRN,Amundi Index Solutions - Amundi Floating Rate EURO Corporate ESG - UCITS ETF DR - EUR (C),Euronext,ETF,,,France,FR,LU1681041114,Amundi EUR Floating Rate Corporate Bond ESG UCITS ETF Acc,etfs,Euronext,XPAR,PA,ETF,BBG00KH71RL7,,
AGED,iShares Ageing Population UCITS ETF USD (Acc) USD,SIX,ETF,,,Switzerland,CH,IE00BYZK4669,iShares Ageing Population UCITS ETF,etfs,SIX,XSWX,SW,ETF,BBG00DQG2CR9,,
AGG,iShares Trust - iShares Core U.S. Aggregate Bond ETF,BMV,ETF,,,Mexico,MX,US4642872265,iShares Core U.S. Aggregate Bond ETF,etfs,BMV,XMEX,MX,ETF,BBG000Q123R0,,
AGGG,Ishares Core Global Aggregate Bond (aud Hdg) Etf,ASX,ETF,,,Australia,AU,AU0000423923,iShares Core Global Aggregate Bond (AUD Hedged) ETF,etfs,ASX,XASX,AU,ETF,BBG01Y5MY1P3,,
AGGG,iShares Core Global Aggregate Bond UCITS ETF USD (Dist) USD,SIX,ETF,,,Switzerland,CH,IE00B3F81409,iShares Core Global Aggregate Bond UCITS ETF USD (Dist),etfs,SIX,XSWX,SW,ETF,BBG00J5HFCH4,,
AGGH,iShares Core Global Aggregate Bond UCITS ETF EUR Hedged (Acc) EUR,AMS,ETF,,,Netherlands,NL,IE00BDBRDM35,iShares Core Global Aggregate Bond UCITS ETF EUR Hedged (Acc),etfs,Euronext,XAMS,AS,ETF,BBG00K7R0F13,,
AGGS,iShares Core Global Aggregate Bond UCITS ETF CHF Hedged(Acc),SIX,ETF,,,Switzerland,CH,IE00BD1JRY91,iShares Global Aggregate Bond CHF Hedged Accumulating Fund,etfs,SIX,XSWX,SW,ETF,BBG00JZCXVX2,,
AGGU,iShares Core Global Aggregate Bond UCITS ETF USD Hedged (Acc) USD,SIX,ETF,,,Switzerland,CH,IE00BZ043R46,iShares Core Global Aggregate Bond UCITS ETF USD Hedged (Acc),etfs,SIX,XSWX,SW,ETF,BBG00J5HKP43,,
AHD,GraniteShares Autocallable HOOD ETF,NASDAQ,ETF,,,United States,US,US38747T4922,,etfs,NASDAQ,XNMS,NASDAQ,ETF,BBG0227KPCV3,,
AHYB,Amundi Index Solutions - Amundi Global AGG SRI UCITS ETF DR HEDGED USD,XETRA,ETF,,,Germany,DE,LU2469335611,Amundi Global Agg SRI C H USD Mutual Fund,etfs,XETR,XETR,XETRA,ETF,BBG017Q7W5D8,,
AHYE,Amundi Index Solutions - Amundi EURO High Yield Bond ESG - UCITS ETF DR - EUR (C),Euronext,ETF,,,France,FR,LU1681040496,Amundi Euro High Yield Bond ESG UCITS ETF EUR (C),etfs,Euronext,XPAR,PA,ETF,BBG00KH71NX3,,
AIAI,L&G Artificial Intelligence UCITS ETF CHF,SIX,ETF,,,Switzerland,CH,IE00BK5BCD43,L&G Artificial Intelligence UCITS ETF,etfs,SIX,XSWX,SW,ETF,BBG00PKM76D8,,
AIMS,Acuitas Small Cap Active ETF,NASDAQ,ETF,,,United States,US,US81752T3793,,etfs,NASDAQ,XNMS,NASDAQ,ETF,BBG0200WGCL9,,
AINF,iShares AI Infrastructure UCITS,AMS,ETF,,,Netherlands,NL,IE000X59ZHE2,iShares AI Infrastructure UCITS ETF USD (Acc),etfs,Euronext,XAMS,AS,ETF,BBG01R3WYXX9,,
ALGO,21Shares Algorand ETP,SIX,ETF,,,Switzerland,CH,CH1146882316,,etfs,SIX,XSWX,SW,ETF,BBG013K9KY12,,
ALLCE,BNP Paribas Easy MSCI ACWI UCITS ETF EUR Acc,Euronext,ETF,,,France,FR,LU3243907741,BNP Paribas Easy MSCI ACWI UCITS ETF,etfs,Euronext,XPAR,PA,ETF,BBG01YZ780Y4,,
ALLG,Xtrackers FTSE All-World UCITS ETF 1C,LSE,ETF,,,United Kingdom,GB,IE000L6ZMMC4,,etfs,LSE,XLON,LSE,ETF,BBG021TH0LC6,,
ALLW,Xtrackers FTSE All-World UCITS ETF 1C,XETRA,ETF,,,Germany,DE,IE000L6ZMMC4,,etfs,XETR,XETR,XETRA,ETF,BBG021CGKGY1,,
ALTS,21Shares Crypto Mid-Cap Index ETP EUR,SIX,ETF,,,Switzerland,CH,CH1130675676,21Shares Crypto Basket Index ETP,etfs,SIX,XSWX,SW,ETF,BBG0140B47P8,,
AMA,Defiance Daily Target 2X Long AMAT ETF,NASDAQ,ETF,,,United States,US,US88636R5375,,etfs,NASDAQ,XNMS,NASDAQ,ETF,BBG01X1D29L1,,
AMAL,Saturna Al-Kawthar Global Focused Equity UCITS ETF,LSE,ETF,,,United Kingdom,GB,IE00BMYMHS24,HANetf Saturna Al-Kawthar Global Focused Equity UCITS ETF Acc,etfs,LSE,XLON,LSE,ETF,BBG00XH5BKR1,,
AMAL,Saturna Al-Kawthar Global Focused Equity UCITS ETF - Acc,SIX,ETF,,,Switzerland,CH,IE00BMYMHS24,HANetf Saturna Al-Kawthar Global Focused Equity UCITS ETF Acc,etfs,SIX,XSWX,SW,ETF,BBG00XH5BKR1,,
AMAX,Hamilton Gold Producer YIELD MAXIMIZER ETF,TSX,ETF,,,Canada,CA,CA4069181028,Hamilton Gold Producer Yield Fund,etfs,TSX,XTSE,TO,ETF,BBG01LCBGVB6,,
ANAU,AXA IM Nasdaq 100 UCITS ETF USD Acc,SIX,ETF,,,Switzerland,CH,IE000QDFFK00,AXA IM NASDAQ 100 UCITS ETF USD Acc,etfs,SIX,XSWX,SW,ETF,BBG01BFFG4G1,,
ANRJ,Amundi Global Hydrogen UCITS ETF - Acc,Euronext,ETF,,,France,FR,FR0010930644,Amundi Global Hydrogen UCITS ETF Acc,etfs,Euronext,XPAR,PA,ETF,BBG0017T5RZ3,,
APRT,AllianzIM U.S. Large Cap Buffer10 Apr ETF,NYSE ARCA,ETF,,,United States,US,US00888H1095,AllianzIM U.S. Large Cap Buffer10 April ETF,etfs,NYSE,ARCX,NYSE ARCA,ETF,BBG00V5MP3T2,,
APRW,AllianzIM U.S. Large Cap Buffer20 Apr ETF,NYSE ARCA,ETF,,,United States,US,US00888H2085,,etfs,NYSE,ARCX,NYSE ARCA,ETF,BBG00V5MGGY7,,
AQTY,Vaneck Msci Australian Quality Plus Etf,ASX,ETF,,,Australia,AU,AU0000471880,VanEck MSCI Australian Quality Plus ETF,etfs,ASX,XASX,AU,ETF,BBG00WHZWPG5,,
AQWA,Global X Clean Water UCITS ETF USD Acc CHF,SIX,ETF,,,Switzerland,CH,IE000BWKUES1,Global X Clean Water UCITS ETF,etfs,SIX,XSWX,SW,ETF,BBG013TPCGJ6,,
AQWA,Global X Clean Water UCITS ETF USD Acc,LSE,ETF,,,United Kingdom,GB,IE000BWKUES1,Global X Clean Water UCITS ETF,etfs,LSE,XLON,LSE,ETF,BBG013TPCGJ6,,
ARAW,abrdn Future Raw Mat UCITS ETF,SIX,ETF,,,Switzerland,CH,IE000J7QYHD8,abrdn Future Raw Materials UCITS ETF USD Acc,etfs,SIX,XSWX,SW,ETF,BBG01T0P9C21,,
ARB,Accelerate Arbitrage Fund,TSX,ETF,,,Canada,CA,CA00437K1084,,etfs,TSX,XTSE,TO,ETF,BBG00T1PXRQ5,,
ARCX,ARK Space & Defence Innovation UCITS ETF A USD Acc,LSE,ETF,,,United Kingdom,GB,IE000AON7ET1,ARK Space & Defence Innovation UCITS ETF USD (Acc),etfs,LSE,XLON,LSE,ETF,BBG01XSRVXP2,,
ARKG,ARK Genomic Revolution UCITS ETF Class A USD Accumulation,LSE,ETF,,,United Kingdom,GB,IE000O5M6XO1,Ark Genomic Revolution UCITS ETF,etfs,LSE,XLON,LSE,ETF,BBG01MD98LV7,,
ARKK,ARK Innovation UCITS ETF Class A USD Accumulation,LSE,ETF,,,United Kingdom,GB,IE000GA3D489,Ark Innovation Ucits ETF,etfs,LSE,XLON,LSE,ETF,BBG01MCJHHW4,,
ARMG,Global X Defence Tech UCITS ETF USD Accumulating GBP,LSE,ETF,,,United Kingdom,GB,IE000JCW3DZ3,Global X Defence Tech UCITS ETF USD Accumulating,etfs,LSE,XLON,LSE,ETF,BBG01P6XMFM2,,
ARMI,ARM OPTIONS ETP,LSE,ETF,,,United Kingdom,GB,XS3299467897,IncomeShares ARM Options ETP,etfs,LSE,XLON,LSE,ETF,BBG0210F7SJ2,,
ARMR,Betashares Global Defence ETF,ASX,ETF,,,Australia,AU,AU0000353534,,etfs,ASX,XASX,AU,ETF,BBG01Q0MY4R7,,
ARMY,HANetf ICAV - Future of European Defence Screened UCITS ETF Accumulating,Euronext,ETF,,,France,FR,IE000I7E6HL0,Fidelity Future of European Defense Screened UCITS ETF,etfs,Euronext,XPAR,PA,ETF,BBG01T4RKMH2,,
ARMY,Tema International Defense Innovation ETF,NASDAQ,ETF,,,United States,US,US87975E7849,Tema International Defense ETF,etfs,NASDAQ,XNMS,NASDAQ,ETF,BBG01X2NF8S9,,
ASCH,abrdn Future Supply Chains UCITS ETF USD Accumulating,LSE,ETF,,,United Kingdom,GB,IE000G9O8QD4,abrdn Future Supply Chains UCITS ETF,etfs,LSE,XLON,LSE,ETF,BBG01T0P8TL4,,
ASHR,Xtrackers Harvest CSI300 UCITS ETF 1D,LSE,ETF,,,United Kingdom,GB,LU0875160326,Xtrackers Harvest CSI 300 UCITS ETF 1D,etfs,LSE,XLON,LSE,ETF,BBG005QM14C8,,
ASIA,Betashares Asia Technology Tigers ETF,ASX,ETF,,,Australia,AU,AU0000022063,BetaShares Asia Technology Tigers ETF,etfs,ASX,XASX,AU,ETF,BBG00LSM40F3,,
ASOL,21Shares Solana Staking ETP,AMS,ETF,,,Netherlands,NL,CH1114873776,,etfs,Euronext,XAMS,AS,ETF,BBG011M0CQW5,,
ASOL,21Shares Solana staking ETP CHF,SIX,ETF,,,Switzerland,CH,CH1114873776,21Shares Solana Staking ETP,etfs,SIX,XSWX,SW,ETF,BBG011M0CQW5,,
ASOL,21Shares Solana ETP,XETRA,ETF,,,Germany,DE,CH1114873776,21Shares Solana Staking ETP,etfs,XETR,XETR,XETRA,ETF,BBG011M0CQW5,,
ASRE,BNP Paribas Easy JPM ESG EMU Government Bond IG 3-5 Y UCITS ETF Capitalisation,XETRA,ETF,,,Germany,DE,LU2244387457,BNP Paribas Easy JPM ESG EMU Government Bond IG 3-5Y UCITS ETF Cap,etfs,XETR,XETR,XETRA,ETF,BBG00Z1WPJG4,,
ASRI,BNP Paribas Easy EUR Corporate Bond SRI Fossil Free UCITS ETF,Munich,ETF,,,Germany,DE,LU1859444769,BNP Paribas Easy EUR Corporate Bond SRI PAB UCITS ETF Acc,etfs,Munich,XMUN,MU,ETF,BBG00N13RHL1,,
ASRT,BNP Paribas Easy € Corp Bond SRI PAB UCITS ETF Distribution EUR,XETRA,ETF,,,Germany,DE,LU1953136287,BNP Paribas Easy EUR Corporate Bond SRI PAB UCITS ETF Dist,etfs,XETR,XETR,XETRA,ETF,BBG015SNM6F2,,
ASUS,Ausbil Active Sustainable Equity Fund - Active Etf,ASX,ETF,,,Australia,AU,AU0000463283,Ausbil Active Sustainable Equity Fund - Active ETF,etfs,ASX,XASX,AU,ETF,BBG021V1KW78,,
ATEC,Betashares S&P/ASX Australian Technology ETF,ASX,ETF,,,Australia,AU,AU0000075467,BetaShares S&P/ASX Australian Technology ETF,etfs,ASX,XASX,AU,ETF,BBG00RZS56J1,,
AUCO,L&G Gold Mining UCITS ETF CHF,SIX,ETF,,,Switzerland,CH,IE00B3CNHG25,L&G Gold Mining UCITS ETF,etfs,SIX,XSWX,SW,ETF,BBG000F0GM79,,
AUCO,L&G Gold Mining UCITS ETF,AMS,ETF,,,Netherlands,NL,IE00B3CNHG25,,etfs,Euronext,XAMS,AS,ETF,BBG000F0GM79,,
AUEM,Amundi Index Solutions - Amundi MSCI Emerging Markets UCITS ETF-C USD USD,SIX,ETF,,,Switzerland,CH,LU1681045453,Amundi MSCI Emerging Markets Swap UCITS ETF USD Acc,etfs,SIX,XSWX,SW,ETF,BBG00KK8FWW3,,
AUEM,Amundi Index Solutions - Amundi MSCI Emerging Markets UCITS ETF-C USD,Euronext,ETF,,,France,FR,LU1681045453,Amundi MSCI Emerging Markets Swap UCITS ETF USD Acc,etfs,Euronext,XPAR,PA,ETF,BBG00KK8FWW3,,
AUST,Betashares Managed Risk Australian Shares Complex ETF,ASX,ETF,,,Australia,AU,AU00000AUST8,BetaShares Managed Risk Australian Share Fund,etfs,ASX,XASX,AU,ETF,BBG00B6BKXM5,,
AVAX,21Shares Avalanche ETP GBP,SIX,ETF,,,Switzerland,CH,CH1135202088,21Shares Avalanche Staking ETP,etfs,SIX,XSWX,SW,ETF,BBG013K8ZQM2,,
AVEM,Avantis Emerging Markets Equity UCITS ETF USD Acc,LSE,ETF,,,United Kingdom,GB,IE000K975W13,Avantis Emerging Markets Equity UCITS ETF,etfs,LSE,XLON,LSE,ETF,BBG01QWH0H00,,
AVEM,Avantis Emerging Markets Equity UCITS ETF,XETRA,ETF,,,Germany,DE,IE000K975W13,,etfs,XETR,XETR,XETRA,ETF,BBG01QWH0H00,,
AVL,Direxion Daily AVGO Bull 2X Shares,NASDAQ,ETF,,,United States,US,US25461A5699,Dx Daily Avgo Bull 2X Shares,etfs,NASDAQ,XNMS,NASDAQ,ETF,BBG01Q40B085,,
AVNG,Avantis Global Equity Active Etf,ASX,ETF,,,Australia,AU,AU0000455974,Avantis Global Equity Active ETF,etfs,ASX,XASX,AU,ETF,,,
AVSV,Avantis Global Small Cap Value Active Etf,ASX,ETF,,,Australia,AU,AU0000455966,Avantis Global Small Cap Value UCITS ETF,etfs,ASX,XASX,AU,ETF,,,
AVTE,Avantis Emerging Markets Equity Active Etf,ASX,ETF,,,Australia,AU,AU0000409898,Avantis Emerging Markets Equity Active ETF,etfs,ASX,XASX,AU,ETF,BBG01X5CZKX5,,
AXEE,iShares Asia ex Japan Equity Enhanced Active UCITS ETF USD (Acc),AMS,ETF,,,Netherlands,NL,IE000D5R9C23,,etfs,Euronext,XAMS,AS,ETF,BBG01NT1DGT3,,
AXLM,21Shares Stellar ETP,SIX,ETF,,,Switzerland,CH,CH1109575535,,etfs,SIX,XSWX,SW,ETF,BBG0109ZB7H5,,
AXRP,21Shares Ripple XRP ETP CHF,SIX,ETF,,,Switzerland,CH,CH0454664043,21Shares XRP ETP,etfs,SIX,XSWX,SW,ETF,BBG00NQHGP28,,
AXTZ,21Shares Tezos staking ETP,SIX,ETF,,,Switzerland,CH,CH0491507486,21Shares Tezos Staking ETP,etfs,SIX,XSWX,SW,ETF,BBG01WR4GM77,,
AYEU,iShares Smart City Infrastructure UCITS ETF USD Acc,XDUS,ETF,,,Germany,DE,IE00BKTLJC87,iShares Smart City Infrastructure UCITS ETF USD (Acc),etfs,XDUS,XDUS,DU,ETF,BBG00ZSBYBM1,,
AYEU,iShares Smart City Infrastructure UCITS ETF USD Acc,Munich,ETF,,,Germany,DE,IE00BKTLJC87,iShares Smart City Infrastructure UCITS ETF USD (Acc),etfs,Munich,XMUN,MU,ETF,BBG00ZSBYBM1,,
AYEV,iShares Smart City Infrastructure UCITS ETF USD Inc,Munich,ETF,,,Germany,DE,IE00BKTLJB70,iShares Smart City Infrastructure UCITS ETF USD (Dist),etfs,Munich,XMUN,MU,ETF,BBG00ZSBY6B4,,
BANK,Evolve Canadian Banks and Lifecos Enhanced Yield Index Fund,TSX,ETF,,,Canada,CA,CA30053T1093,Evolve Canadian Banks and Life Companies Enhanced Yield Index Fund,etfs,TSX,XTSE,TO,ETF,BBG014FP8SM4,,
BAR,GraniteShares Gold Trust,NYSE ARCA,ETF,,,United States,US,US38748G1013,,etfs,NYSE,ARCX,NYSE ARCA,ETF,BBG00HBPWNN3,,
BATE,L&G Battery Value-Chain UCITS ETF,FSX,ETF,,,Germany,DE,DE000A2H9VG9,,etfs,FSX,XFRA,F,ETF,BBG00K0888L8,,
BATT,Legal & General UCITS ETF Plc - L&G Battery Value-Chain UCITS ETF,AMS,ETF,,,Netherlands,NL,IE00BF0M2Z96,L&G Battery Value-Chain UCITS ETF,etfs,Euronext,XAMS,AS,ETF,BBG00JVDJ512,,
BATT,L&G Battery Value-Chain UCITS ETF USD Accumulating ETF,SIX,ETF,,,Switzerland,CH,IE00BF0M2Z96,L&G Battery Value-Chain UCITS ETF,etfs,SIX,XSWX,SW,ETF,BBG00JVDJ512,,
BATT,L&G Battery Value-Chain UCITS ETF,LSE,ETF,,,United Kingdom,GB,IE00BF0M2Z96,,etfs,LSE,XLON,LSE,ETF,BBG00JVDJ512,,
BAVA,Bitwise Avalanche ETF,NYSE ARCA,ETF,,,United States,US,US0919491078,,etfs,NYSE,ARCX,NYSE ARCA,ETF,BBG020QL5TW8,,
BBIL,JPM BetaBuilders US Treasury Bond 0-1 yr UCITS ETF USD Acc USD,SIX,ETF,,,Switzerland,CH,IE00BJK3WF00,JPM BetaBuilders US Treasury Bond 0-1 yr UCITS ETF - USD (acc),etfs,SIX,XSWX,SW,ETF,BBG00PKM29C8,,
BBLL,JPM BetaBuilders US Treasury Bond 0-1 yr UCITS ETF USD Acc,XETRA,ETF,,,Germany,DE,IE00BJK3WF00,JPM BetaBuilders US Treasury Bond 0-1 yr UCITS ETF - USD (acc),etfs,XETR,XETR,XETRA,ETF,BBG00PKM2HG6,,
BBTR,JPMorgan ETFs (Ireland) ICAV BetaBuilders US Treasury Bond UCITS ETF USD Acc,XETRA,ETF,,,Germany,DE,IE00BJK9HH50,JPMorgan BetaBuilders US Treasury Bond UCITS ETF USD (Acc),etfs,XETR,XETR,XETRA,ETF,BBG00NW9G060,,
BBTR,JPMorgan ETFs (Ireland) ICAV BetaBuilders US Treasury Bond UCITS ETF USD Acc USD,SIX,ETF,,,Switzerland,CH,IE00BJK9HH50,JPMorgan BetaBuilders US Treasury Bond UCITS ETF USD (Acc),etfs,SIX,XSWX,SW,ETF,BBG00NW9G060,,
BBUS,BetaBuilders US Equity UCITS USD Acc,LSE,ETF,,,United Kingdom,GB,IE00BJK9H753,JPMorgan BetaBuilders US Equity UCITS ETF USD (Acc),etfs,LSE,XLON,LSE,ETF,BBG00NG3LYB5,,
BBUS,BetaBuilders US Equity UCITS USD Acc,XETRA,ETF,,,Germany,DE,IE00BJK9H753,JPMorgan BetaBuilders US Equity UCITS ETF USD (Acc),etfs,XETR,XETR,XETRA,ETF,BBG00NG3LYB5,,
BBUS,JPMorgan ETFs (Ireland) ICAV - BetaBuilders US Equity UCITS ETF - USD (acc) USD,SIX,ETF,,,Switzerland,CH,IE00BJK9H753,JPMorgan BetaBuilders US Equity UCITS ETF USD (Acc),etfs,SIX,XSWX,SW,ETF,BBG00NG3LYB5,,
BDCI,Muzinich Bdc Income Fund - Active Etf,ASX,ETF,,,Australia,AU,AU0000459737,Muzinich BDC Income Fund Active ETF,etfs,ASX,XASX,AU,ETF,BBG0219PBMK7,,
BDIV,Brompton Global Dividend Growth ETF,TSX,ETF,,,Canada,CA,CA11221W1095,,etfs,TSX,XTSE,TO,ETF,BBG00M8LWS81,,
BEAR,Betashares Australian Equities Bear Complex ETF,ASX,ETF,,,Australia,AU,AU00000BEAR2,BetaShares Australian Equities Bear Hedge Fund,etfs,ASX,XASX,AU,ETF,BBG0035WV3S6,,
BESO,GSR Crypto Core3 ETF,NASDAQ,ETF,,,United States,US,US26923Q1435,,etfs,NASDAQ,XNMS,NASDAQ,ETF,BBG021JZVNP5,,
BFLX,iShares Flexible Equity Active ETF,NASDAQ,ETF,,,United States,US,US09290C5904,,etfs,NASDAQ,XNMS,NASDAQ,ETF,BBG0225JWQ03,,
BGC,Bristol Gate Concentrated Canadian Equity ETF,TSX,ETF,,,Canada,CA,CA11004B1085,Bristol Gate Concentrated Equity ETF,etfs,TSX,XTSE,TO,ETF,BBG00K2T6YH0,,
BGX,Expat Bulgaria SOFIX UCITS ETF,XETRA,ETF,,,Germany,DE,BG9000011163,,etfs,XETR,XETR,XETRA,ETF,BBG00DY62GY5,,
BHYB,Betashares Australian Major Bank Hybrids INDEX ETF,ASX,ETF,,,Australia,AU,AU0000134876,Betashares Australian Major Bank Hybrids Index ETF,etfs,ASX,XASX,AU,ETF,BBG0101J7LC8,,
BHYP,Bitwise Hyperliquid ETF,NYSE ARCA,ETF,,,United States,US,US09175T1060,,etfs,NYSE,ARCX,NYSE ARCA,ETF,BBG0228SJW48,,
BIGUS,BNP Paribas Easy MSCI USA UCITS ETF EUR Capitalisation,Euronext,ETF,,,France,FR,IE000M46QA27,BNP Paribas Easy MSCI USA Min TE UCITS ETF,etfs,Euronext,XPAR,PA,ETF,BBG01ZFTFM88,,
BILL,Ishares Core Cash ETF,ASX,ETF,,,Australia,AU,AU00000BILL3,iShares Core Cash ETF,etfs,ASX,XASX,AU,ETF,BBG00GV1XCM0,,
BIOT,L&G Pharma Breakthrough UCITS ETF USD Accumulating ETF,SIX,ETF,,,Switzerland,CH,IE00BF0H7608,L&G Pharma Breakthrough UCITS ETF,etfs,SIX,XSWX,SW,ETF,BBG00JVDS674,,
BIOY,GraniteShares YieldBOOST Biotech ETF,NASDAQ,ETF,,,United States,US,US38747T6414,,etfs,NASDAQ,XNMS,NASDAQ,ETF,BBG021YXRY56,,
BITC,CoinShares Bitcoin ETP,LSE,ETF,,,United Kingdom,GB,GB00BLD4ZL17,CoinShares Physical Bitcoin ETP,etfs,LSE,XLON,LSE,ETF,BBG00YJ7FZ96,,
BITC,CoinShares Physical Bitcoin (BTC),SIX,ETF,,,Switzerland,CH,GB00BLD4ZL17,CoinShares Physical Bitcoin ETP,etfs,SIX,XSWX,SW,ETF,BBG00YJ7FZ96,,
BITC,CoinShares Physical Bitcoin,Euronext,ETF,,,France,FR,GB00BLD4ZL17,CoinShares Physical Bitcoin ETP,etfs,Euronext,XPAR,PA,ETF,BBG00YJ7FZ96,,
BITI,BetaPro Inverse Bitcoin ETF CAD,TSX,ETF,,,Canada,CA,CA0866241031,BetaPro Inverse Bitcoin ETF,etfs,TSX,XTSE,TO,ETF,BBG0176HYBV3,,
BKCG,Global X Blockchain UCITS ETF USD Acc GBP,LSE,ETF,,,United Kingdom,GB,IE000XAGSCY5,Global X Blockchain UCITS ETF USD Accumulating,etfs,LSE,XLON,LSE,ETF,BBG014LRC2Y2,,
BKCH,Global X Blockchain UCITS ETF USD Acc,LSE,ETF,,,United Kingdom,GB,IE000XAGSCY5,Global X Blockchain UCITS ETF USD Accumulating,etfs,LSE,XLON,LSE,ETF,BBG014L6H9X9,,
BKCH,Global X Blockchain UCITS ETF USD Acc CHF,SIX,ETF,,,Switzerland,CH,IE000XAGSCY5,Global X Blockchain UCITS ETF USD Accumulating,etfs,SIX,XSWX,SW,ETF,BBG014L6H9X9,,
BLKC,iShares Blockchain Technology UCITS ETF USD Cap,AMS,ETF,,,Netherlands,NL,IE000RDRMSD1,iShares Blockchain Technology UCITS ETF USD (Acc),etfs,Euronext,XAMS,AS,ETF,BBG019RH2474,,
BLKC,iShares Blockchain Technology UCITS ETF USD Cap USD,SIX,ETF,,,Switzerland,CH,IE000RDRMSD1,iShares Blockchain Technology UCITS ETF USD (Acc),etfs,SIX,XSWX,SW,ETF,BBG019RH2474,,
BLOK,First Trust Indxx Innovative Transaction & Process UCITS ETF,LSE,ETF,,,United Kingdom,GB,IE00BF5DXP42,,etfs,LSE,XLON,LSE,ETF,BBG00KH6T939,,
BLUE,BNP PARIBAS EASY ECPI GLOBAL ESG BLUE ECONOMY UCITS ETF,Euronext,ETF,,,France,FR,LU2194447293,BNP Paribas Easy ECPI Global ESG Blue Economy UCITS ETF EUR,etfs,Euronext,XPAR,PA,ETF,BBG00X9DN9M0,,
BMAX,Brompton Enhanced Multi-Asset Income ETF,TSX,ETF,,,Canada,CA,CA11221Y1051,Brompton Enhanced Multi-Asset ETF,etfs,TSX,XTSE,TO,ETF,BBG01B1DPV80,,
BNC,Purpose Canadian Financial Income Fund Series ETF,TSX,ETF,,,Canada,CA,CA74641F1062,Purpose Canadian Financial Income Fund,etfs,TSX,XTSE,TO,ETF,BBG00F32Q090,,
BND,Purpose Global Bond Fund Series ETF,TSX,ETF,,,Canada,CA,CA74641B1058,Purpose Global Bond Fund,etfs,TSX,XTSE,TO,ETF,BBG00B9MW5Y3,,
BND,Vanguard Bond Index Funds - Vanguard Total Bond Market ETF,BMV,ETF,,,Mexico,MX,US9219378356,Vanguard Total Bond Market Fund,etfs,BMV,XMEX,MX,ETF,BBG000BZZS63,,
BNDS,Betashares Western Asset Aus Bond Active ETF,ASX,ETF,,,Australia,AU,AU0000026189,Betashares Western Asset Australian Bond Active ETF,etfs,ASX,XASX,AU,ETF,BBG00MF52YG9,,
BNKE,Amundi Euro Stoxx Banks UCITS ETF Acc,Euronext,ETF,,,France,FR,LU1829219390,,etfs,Euronext,XPAR,PA,ETF,BBG00MFJSPZ9,,
BNKL,Global X Enhanced Equal Weight Banks Index ETF,TSX,ETF,,,Canada,CA,CA44057L1031,Global X Enhanced Equal Weight Canadian Banks Covered Call ETF,etfs,TSX,XTSE,TO,ETF,,,
BNKS,Betashares Global Banks Currency Hedged ETF,ASX,ETF,,,Australia,AU,AU00000BNKS0,Betashares Global Banks ETF – Currency Hedged,etfs,ASX,XASX,AU,ETF,BBG00DG9P9W2,,
BOND,Evolve Enhanced Yield Bond Fund,TSX,ETF,,,Canada,CA,CA30053G2062,,etfs,TSX,XTSE,TO,ETF,BBG01JLW1671,,
BOND,SPDR S&P/ASX Australian Bond ETF,ASX,ETF,,,Australia,AU,AU00000BOND4,SPDR S&P/ASX iBoxx Australian Bond ETF,etfs,ASX,XASX,AU,ETF,BBG0037WMV66,,
BOTZ,Global X Robotics & Artificial Intelligence UCITS ETF USD Acc CHF,SIX,ETF,,,Switzerland,CH,IE00BLCHJB90,Global X Robotics & Artificial Intelligence UCITS ETF USD Accumulating,etfs,SIX,XSWX,SW,ETF,BBG013JYVWX6,,
BOTZ,Global X Robotics & Artificial Intelligence UCITS ETF USD Acc,LSE,ETF,,,United Kingdom,GB,IE00BLCHJB90,Global X Robotics & Artificial Intelligence UCITS ETF USD Accumulating,etfs,LSE,XLON,LSE,ETF,BBG013JYVWX6,,
