campaign,listing_key,ticker,exchange,asset_type,name,isin,residual_type,severity,cluster_size,evidence_source,decision,review_priority,verification_evidence_required,recommended_next_source,source_gate
C4_identity_residual_burn_down,NYSE::AMRZ|SIX::AMRZ|FSX::J0J,AMRZ|J0J,FSX|NYSE|SIX,Stock,Amerize Inc.|Amrize AG|Amrize Ltd,CH1430134226,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,LSE::0QLD|SIX::SQN|OTC::SWQGF,0QLD|SQN|SWQGF,LSE|OTC|SIX,Stock,Swissquote Group Holding Ltd|Swissquote Group Holding Ltd.|Swissquote Group Holding SA,CH1548235246,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::00568|FSX::PXI|XSTU::PXI|OTC::SHANF,00568|PXI|SHANF,FSX|HKEX|OTC|XSTU,Stock,SHANDONG MOLONG|SHANDONG MOLONG -H- (PXI.SG)|Shandong Molong Petroleum Machinery Company Limited,CNE1000001N1,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::00347|OTC::ANGGF|FSX::GNV|XSTU::GNV,00347|ANGGF|GNV,FSX|HKEX|OTC|XSTU,Stock,ANGANG STEEL|ANGANG STEEL -H- (GNV.SG)|Angang Steel Company Limited,CNE1000001V4,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::00914|OTC::AHCHF|FSX::AQE|XSTU::AQE,00914|AHCHF|AQE,FSX|HKEX|OTC|XSTU,Stock,ANHUI CONCH -H- (AQE.SG)|Anhui Conch Cement Company Limited|CONCH CEMENT,CNE1000001W2,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::02357|OTC::AVIJF|FSX::AVT,02357|AVIJF|AVT,FSX|HKEX|OTC,Stock,AVICHINA|AviChina Industry & Technology Co Ltd|AviChina Industry & Technology Company Limited,CNE1000001Y8,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::03988|OTC::BACHF|FSX::W8V,03988|BACHF|W8V,FSX|HKEX|OTC,Stock,BANK OF CHINA|Bank of China Limited|Bank of China Ltd H,CNE1000001Z5,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::00814|FSX::G2M|XSTU::G2M,00814|G2M,FSX|HKEX|XSTU,Stock,Beijing Jingkelong Co Ltd|Beijing Jingkelong Company Limited|JINGKELONG,CNE100000247,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::01211|LSE::0VSO|HKEX::81211|FSX::BY6|Munich::BY6|XDUS::BY6|XHAN::BY6|XSTU::BY6|OTC::BYDDF,01211|0VSO|81211|BY6|BYDDF,FSX|HKEX|LSE|Munich|OTC|XDUS|XHAN|XSTU,Stock,BYD COMPANY|BYD COMPANY-R|BYD Co. Ltd.|BYD Company Limited,CNE100000296,umbrella_isin_three_or_more_distinct_names,high,9,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::02628|FSX::CHL|OTC::CILJF,02628|CHL|CILJF,FSX|HKEX|OTC,Stock,CHINA LIFE|China Life Insurance Co Ltd|China Life Insurance Company Limited,CNE1000002L3,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::03968|OTC::CIHHF|FSX::M4B,03968|CIHHF|M4B,FSX|HKEX|OTC,Stock,CM BANK|China Merchants Bank Co Ltd Class H|China Merchants Bank Co. Ltd,CNE1000002M1,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::00386|FSX::CHU|OTC::SNPMF,00386|CHU|SNPMF,FSX|HKEX|OTC,Stock,China Petroleum & Chemical Corp Class H|China Petroleum & Chemical Corporation|SINOPEC CORP,CNE1000002Q2,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::02880|FSX::D7P|XSTU::D7P|OTC::DLPTF,02880|D7P|DLPTF,FSX|HKEX|OTC|XSTU,Stock,LIAONING PORT|Liaoning Port Co Ltd|Liaoning Port Co.Ltd,CNE1000002Y6,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::00038|OTC::FIRRF|FSX::FTP|XSTU::FTP,00038|FIRRF|FTP,FSX|HKEX|OTC|XSTU,Stock,FIRST TRACTOR|FIRST TRACTOR -H- (FTP.SG)|First Tractor Company Limited,CNE100000320,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::02333|HKEX::82333|FSX::GRV|XSTU::GRV|OTC::GWLLF,02333|82333|GRV|GWLLF,FSX|HKEX|OTC|XSTU,Stock,GREAT WALL MOTOR-H- (GRV.SG)|GWMOTOR|GWMOTOR-R|Great Wall Motor Co Ltd|Great Wall Motor Company Limited,CNE100000338,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::00874|FSX::GU5|XSTU::GU5|OTC::GZPHF,00874|GU5|GZPHF,FSX|HKEX|OTC|XSTU,Stock,BAIYUNSHAN PH|Guangzhou Baiyunshan Pharmaceut|Guangzhou Baiyunshan Pharmaceutical Holdings Company Limited,CNE100000387,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::01071|OTC::HPIFF|OTC::HPIFY|FSX::SHX|XSTU::SHX,01071|HPIFF|HPIFY|SHX,FSX|HKEX|OTC|XSTU,Stock,HUADIAN POWER|HUADIAN POWER -H- (SHX.SG)|Huadian Power International Corporation Limited,CNE1000003D8,umbrella_isin_three_or_more_distinct_names,high,5,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::01398|FSX::ICK|OTC::IDCBF,01398|ICK|IDCBF,FSX|HKEX|OTC,Stock,ICBC|Industrial and Commercial Bank of China|Industrial and Commercial Bank of China Limited,CNE1000003G1,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::00358|OTC::JIAXF|FSX::JIX|XSTU::JIX,00358|JIAXF|JIX,FSX|HKEX|OTC|XSTU,Stock,JIANGXI COPPER|JIANGXI COPPER -H- (JIX.SG)|Jiangxi Copper Company Limited,CNE1000003K3,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::00857|FSX::PC6|XSTU::PC6|OTC::PCCYF,00857|PC6|PCCYF,FSX|HKEX|OTC|XSTU,Stock,PETROCHINA|PetroChina Co Ltd Class H|PetroChina Company Limited,CNE1000003W8,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::02318|HKEX::82318|OTC::PIAIF|FSX::PZX|Munich::PZX|XSTU::PZX,02318|82318|PIAIF|PZX,FSX|HKEX|Munich|OTC|XSTU,Stock,PING AN|PING AN-R|Ping An Insurance|Ping An Insurance (Group) Company of China Ltd,CNE1000003X6,umbrella_isin_three_or_more_distinct_names,high,6,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::01122|OTC::QGLHF|FSX::QIN|XSTU::QIN,01122|QGLHF|QIN,FSX|HKEX|OTC|XSTU,Stock,QINGLING MOTORS|QINGLING MOTORS -H- (QIN.SG)|Qingling Motors Co. Ltd,CNE1000003Y4,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::01033|FSX::YIZH|XSTU::YIZH|OTC::YZCFF,01033|YIZH|YZCFF,FSX|HKEX|OTC|XSTU,Stock,SINOPEC OILFIELD-H- (YIZH.SG)|SINOPEC SSC|Sinopec Oilfield Service Corporation,CNE1000004D6,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::00598|XSTU::SIY|OTC::SNOTF,00598|SIY|SNOTF,HKEX|OTC|XSTU,Stock,SINOTRANS|SINOTRANS -H- (SIY.SG)|Sinotrans Limited,CNE1000004F1,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::00763|FSX::FZM|OTC::ZTCOF,00763|FZM|ZTCOF,FSX|HKEX|OTC,Stock,ZTE|ZTE Corp-H|ZTE Corporation,CNE1000004Y2,umbrella_isin_three_or_more_distinct_names,high,3,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::02899|FSX::FJZ|XSTU::FJZ|OTC::ZIJMF,02899|FJZ|ZIJMF,FSX|HKEX|OTC|XSTU,Stock,ZIJIN MINING|ZIJIN MINING -H- (FJZ.SG)|Zijin Mining Group Co Ltd-H|Zijin Mining Group Company Limited,CNE100000502,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::02866|OTC::CITAF|FSX::EZ5|XSTU::EZ5,02866|CITAF|EZ5,FSX|HKEX|OTC|XSTU,Stock,COSCO SHIP DEV|COSCO SHIPPING Development Co. Ltd|COSCO SHIPPING Development Co. Ltd.,CNE100000536,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::02777|FSX::G5HA|XSTU::G5HA|OTC::GZUHF,02777|G5HA|GZUHF,FSX|HKEX|OTC|XSTU,Stock,Guangzhou R&F Properties Co Ltd|Guangzhou R&F Properties Co. Ltd|R&F PROPERTIES,CNE100000569,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,HKEX::02328|FSX::PJC|XSTU::PJC|OTC::PPCCF,02328|PJC|PPCCF,FSX|HKEX|OTC|XSTU,Stock,PICC P&C|PICC PROPERTY -H- (PJC.SG)|PICC Property and Casualty Company Limited,CNE100000593,umbrella_isin_three_or_more_distinct_names,high,4,data/listings.csv,manual_review_requires_official_identifier_evidence,P1,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
