campaign,listing_key,ticker,exchange,asset_type,current_name,official_or_feed_name,source_kind,evidence_source,decision,review_priority,confidence_reason,verification_evidence_required,recommended_next_source,source_gate
C2_name_freshness,,VCIC,US_LISTED,,CoinShares PLC,Coinshares PLC,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,JFBR,US_LISTED,,Nexera Technologies Ltd,Nexera Technologies Ltd.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,TBMC,US_LISTED,,"Cyabra, Inc. Common Stock",Cyabra Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,CHAC,US_LISTED,,Xanadu Quantum Technologies Limited Class B Subordinate Voting Shares,Xanadu Quantum Technologies Ltd.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,NASDAQ::PELI,PELI,US_LISTED,,Greenland Energy Company Common Stock|Pelican Acquisition Corporation Ordinary Shares,Greenland Energy Co.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P1,workflow_queue=review_duplicate_or_cross_listing;review_bucket=action_required_duplicate_or_cross_listing;apply_eligibility=requires_official_venue_confirmation;verification_evidence_required=official_exchange_directory_plus_listing_key_review_to_distinguish_duplicate_cross_listing_or_transition,official_exchange_directory_plus_listing_key_review_to_distinguish_duplicate_cross_listing_or_transition,Official exchange directory records plus listing-key review for both symbols.,"Do not change symbols until duplicate, cross-listing, or transition state is resolved listing-key by listing-key."
C2_name_freshness,,BACQ,US_LISTED,,"Merlin, Inc.",Merlin Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,GIXXU,US_LISTED,,GigCapital9 Corp.,Gigcapital9 Corp,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,ULY,OTC,,,Urgently Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P3,workflow_queue=document_no_dataset_match;review_bucket=no_dataset_match_for_source_scope;apply_eligibility=no_dataset_action_without_scope_mapping;verification_evidence_required=official_exchange_scope_mapping_or_ignore_as_external_non_dataset_event,official_exchange_scope_mapping_or_ignore_as_external_non_dataset_event,"Official exchange scope mapping, or document the event as outside the dataset.",No dataset action without scoped official mapping to an existing or intended listing.
C2_name_freshness,NASDAQ::VVPR,VVPR,US_LISTED,,VivoPower International PLC|VivoPower PLC,Vivopower PLC,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P1,workflow_queue=review_duplicate_or_cross_listing;review_bucket=action_required_duplicate_or_cross_listing;apply_eligibility=requires_official_venue_confirmation;verification_evidence_required=official_exchange_directory_plus_listing_key_review_to_distinguish_duplicate_cross_listing_or_transition,official_exchange_directory_plus_listing_key_review_to_distinguish_duplicate_cross_listing_or_transition,Official exchange directory records plus listing-key review for both symbols.,"Do not change symbols until duplicate, cross-listing, or transition state is resolved listing-key by listing-key."
C2_name_freshness,,LITM,US_LISTED,,Frontier Nuclear and Minerals Inc.,Frontier Nuclear & Minerals Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,MYNZ,US_LISTED,,Quantum Cyber N.V.,Quantum Cyber Nv,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,KLTO,US_LISTED,,Greenland Mines Ltd,Greenland Mines Ltd.,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,GLTO,US_LISTED,,"Damora Therapeutics, Inc.",Damora Therapeutics Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,FTEL,US_LISTED,,GMEX ROBOTICS CORPORATION,Gmex Robotics Corp,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,SAVA,US_LISTED,,"Filana Therapeutics, Inc.",Filana Therapeutics Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,ESGL,US_LISTED,,OIO Group,Oio Group,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,WSE::IMG,IMG,OTC,,CIMG Inc.,Cimg Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_scope_with_global_symbol_collision;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only comparison against official scoped exchange evidence; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,GMGI,US_LISTED,,Meridian Holdings Inc,Meridian Holdings Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,TSE,,,Trinseo PLC,Trinseo PLC,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P2,workflow_queue=blocked_missing_source_scope_mapping;review_bucket=manual_scope_mapping_required;apply_eligibility=blocked_until_exchange_scope_resolved;verification_evidence_required=source_exchange_mapping_before_any_symbol_change_review,source_exchange_mapping_before_any_symbol_change_review,Documented source-to-exchange scope mapping before symbol-change review.,Block review until the secondary feed event is mapped to an exchange scope.
C2_name_freshness,,ETHZ,US_LISTED,,"Forum Markets, Incorporated",Forum Markets Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
C2_name_freshness,,NITO,US_LISTED,,Nexentis Technologies Inc.,Nexentis Technologies Inc,symbol_change_review,stockanalysis_symbol_changes,manual_review_pending_official_rename_or_symbol_reuse_evidence,P4,workflow_queue=audit_already_reflected;review_bucket=already_reflected_in_source_scope;apply_eligibility=audit_only_no_apply;verification_evidence_required=audit_only_confirm_no_canonical_change_needed,audit_only_confirm_no_canonical_change_needed,Audit-only confirmation from scoped listing records; no canonical change.,"Audit only; no ticker, listing, or name change is authorized."
