ticker,exchange,asset_type,name,stockanalysis_symbol,stockanalysis_name,stockanalysis_isin,stockanalysis_sector,stockanalysis_industry,isin_update,sector_update,decision,source_url
BLBRF,OTC,Stock,Bloomberry Resorts Corporation,,,,,,,,no_symbol_match,
BLCAF,OTC,Stock,BLACK CAT SYND LTD,BLCAF,Black Cat Syndicate Limited,,,Gold And Silver Ores,,,no_update,https://stockanalysis.com/quote/otc/BLCAF/
BLCC.P,TSXV,Stock,Bow Lake Capital Corp.,,,,,,,,no_symbol_match,
BLFBY,OTC,Stock,Balfour Beatty plc/ADR,BLFBY,Balfour Beatty plc,,Industrials,Engineering & Construction,,Industrials,accept,https://stockanalysis.com/quote/otc/BLFBY/
BLMH,OTC,Stock,Blum Holdings Inc,BLMH,"Blum Holdings, Inc.",US09642F1012,Healthcare,Pharmaceutical Retailers,,Health Care,accept,https://stockanalysis.com/quote/otc/BLMH/
BLMS,OTC,Stock,Bloomios Inc,BLMS,"Bloomios, Inc.",US0948571098,Healthcare,Drug Manufacturers - Specialty & Generic,,Health Care,accept,https://stockanalysis.com/quote/otc/BLMS/
BLPTF,OTC,Stock,Buffalo Potash Corp.,,,,,,,,no_symbol_match,
BLQC,OTC,Stock,BlockQuarry Corp,BLQC,BlockQuarry Corp.,US09370T1097,Financials,Capital Markets,,Financials,accept,https://stockanalysis.com/quote/otc/BLQC/
BLRDY,OTC,Stock,BillerudKorsnäs AB (publ),BLRDY,Billerud AB (publ),,Materials,Paper & Paper Products,,,name_mismatch,https://stockanalysis.com/quote/otc/BLRDY/
BLRZD,OTC,Stock,BLRZD,,,,,,,,no_symbol_match,
BLSIF,OTC,Stock,BRITANNIA LIFE SCIENCES INC.,BLSIF,Britannia Life Sciences Inc.,,Healthcare,Biotechnology,,Health Care,accept,https://stockanalysis.com/quote/otc/BLSIF/
BLTC.P,TSXV,Stock,Baltic I Acquisition Corp.,,,,,,,,no_symbol_match,
BLUVF,OTC,Stock,BlueRiver Acquisition Corp,,,,,,,,no_symbol_match,
BLVDF,OTC,Stock,BLOK DIGITAL LTD,BLVDF,BLOK Digital Ltd.,CA0555031065,Financials,Capital Markets,CA0555031065,,accept,https://stockanalysis.com/quote/otc/BLVDF/
BMBRF,OTC,Stock,Bim Birlesik Magazalar ,,,,,,,,no_symbol_match,
BMLQF,OTC,Stock,Boab Metals Ltd,BMLQF,Boab Metals Limited,AU0000131849,Materials,Other Industrial Metals & Mining,,Materials,accept,https://stockanalysis.com/quote/otc/BMLQF/
BMNDF,OTC,Stock,Biomind Labs Inc.,BMNDF,Biomind Labs Inc.,CA0907021012,Healthcare,Biotechnology,,Health Care,accept,https://stockanalysis.com/quote/otc/BMNDF/
BMRPF,OTC,Stock,B&M European Value Retail S.A,BMRPF,B&M European Value Retail plc,JE00BVSYJW51,Consumer Staples,Discount Stores,JE00BVSYJW51,,accept,https://stockanalysis.com/quote/otc/BMRPF/
BMTHF,OTC,Stock,BEST MART 360 HLDGS LTD.,,,,,,,,no_symbol_match,
BMVVF,OTC,Stock,Bathurst Metals Corp,BMVVF,Bathurst Metals Corp.,CA0712052079,Materials,Other Industrial Metals & Mining,,Materials,accept,https://stockanalysis.com/quote/otc/BMVVF/
BMWKY,OTC,Stock,Bayerische Motoren Werke AG,BMWKY,Bayerische Motoren Werke Aktiengesellschaft,,Consumer Discretionary,Auto Manufacturers,,Consumer Discretionary,accept,https://stockanalysis.com/quote/otc/BMWKY/
BMXXY,OTC,Stock,bioMérieux SA,BMXXY,bioMérieux S.A.,US09074E1010,Healthcare,Diagnostics & Research,,Health Care,accept,https://stockanalysis.com/quote/otc/BMXXY/
BNAC3,B3,Stock,BANCO NACIONAL S/A,,,,,,,,no_symbol_match,
BNAC4,B3,Stock,BANCO NACIONAL S/A,,,,,,,,no_symbol_match,
BNRG3,B3,Stock,BRAZIL ENERGY S.A.,,,,,,,,no_symbol_match,
BNXA,TSXV,Stock,Banxa Holdings Inc.,,,,,,,,no_symbol_match,
BNXTF,OTC,Stock,BioNxt Solutions Inc.,BNXTF,BioNxt Solutions Inc.,,Healthcare,Drug Manufacturers - Specialty & Generic,,Health Care,accept,https://stockanalysis.com/quote/otc/BNXTF/
BNXYF,OTC,Stock,Open Up Group Inc.,,,,,,,,no_symbol_match,
BOAR,LSE,Stock,BANK OF AFRICA GDR (REPR 1/3 ORD MAD10)(REG S),,,,,,,,no_symbol_match,
BOEUF,OTC,Stock,Bonesupport Holding AB (publ),BOEUF,Bonesupport Holding AB (publ),SE0009858152,Healthcare,Medical Instruments & Supplies,,Health Care,accept,https://stockanalysis.com/quote/otc/BOEUF/
BOFA,TSX,Stock,Bank of America CDR (CAD Hedged),BOFA,Bank of America Corporation,,,Commercial Banks,,,no_update,https://stockanalysis.com/quote/tsx/BOFA/
BOGO,TSXV,Stock,Borealis Mining Company Limited,BOGO,Borealis Mining Company Limited,,Materials,Other Industrial Metals & Mining,,,no_update,https://stockanalysis.com/quote/tsxv/BOGO/
BOIVF,OTC,Stock,Bolloré SE,BOIVF,Bolloré SE,FR0000039299,Communication Services,Entertainment,FR0000039299,,accept,https://stockanalysis.com/quote/otc/BOIVF/
BOLL,OTC,Stock,Alliance Sports Group L.P,,,,,,,,no_symbol_match,
BOMO,OTC,Stock,Bowmo Inc,BOMO,"bowmo, Inc.",US2288913054,Technology,Software - Application,,Information Technology,accept,https://stockanalysis.com/quote/otc/BOMO/
BONE,TSXV,Stock,Boron One Holdings Inc.,BONE,Boron One Holdings Inc.,,Materials,Other Industrial Metals & Mining,,,no_update,https://stockanalysis.com/quote/tsxv/BONE/
BOOK,LSE,Stock,Literacy Capital PLC,BOOK,Literacy Capital plc,GB00BMF1L080,Financials,Asset Management,,Financials,accept,https://stockanalysis.com/quote/lon/BOOK/
BOPFF,OTC,Stock,Border Petroleum Limited,,,,,,,,no_symbol_match,
BORMF,OTC,Stock,BOREALIS MNG CO LTD,BORMF,Borealis Mining Company Limited,,,Gold And Silver Ores,,,no_update,https://stockanalysis.com/quote/otc/BORMF/
BORUF,OTC,Stock,Borussia Dortmund GmbH & Co. Kommanditgesellschaft auf Aktien,BORUF,Borussia Dortmund GmbH & Co. Kommanditgesellschaft auf Aktien,DE0005493092,Communication Services,Entertainment,DE0005493092,,accept,https://stockanalysis.com/quote/otc/BORUF/
BP-A,LSE,Stock,BP p.l.c,,,,,,,,no_symbol_match,
BP-B,LSE,Stock,BP p.l.c,,,,,,,,no_symbol_match,
BP1,ASX,Stock,BP CAPITAL MARKETS P.L.C.,,,,,,,,no_symbol_match,
BPAC6,B3,Stock,BCO BTG PACTUAL S.A.,,,,,,,,no_symbol_match,
BPAIF,OTC,Stock,BrandPilot AI Inc.,BPAIF,BrandPilot AI Inc.,CA1053241073,Technology,Software - Infrastructure,,Information Technology,accept,https://stockanalysis.com/quote/otc/BPAIF/
BPF-UN,TSX,Stock,Boston Pizza Royalties Income Fund,,,,,,,,no_symbol_match,
BPKKF,OTC,Stock,BP Castrol KK,,,,,,,,no_symbol_match,
BPO,TSX,Stock,Brookfield Office Properties Inc.,,,,,,,,no_symbol_match,
BPOL,OTC,Stock,BlackPoll Fleet International Inc,BPOL,"BlackPoll Fleet International, Inc.",US09258J1088,Industrials,Aerospace & Defense,,Industrials,accept,https://stockanalysis.com/quote/otc/BPOL/
BPSCF,OTC,Stock,BP SILVER CORP,BPSCF,BP Silver Corp.,,,Silver Ores,,,no_update,https://stockanalysis.com/quote/otc/BPSCF/
BPTSY,OTC,Stock,Biophytis S.A.,BPTSY,Biophytis S.A.,US09076G4010,Healthcare,Biotechnology,,Health Care,accept,https://stockanalysis.com/quote/otc/BPTSY/
BRBI3,B3,Stock,BRBI BR PARTNERS S.A.,,,,,,,,no_symbol_match,
BRBI4,B3,Stock,BRBI BR PARTNERS S.A.,,,,,,,,no_symbol_match,
BRBL,OTC,Stock,Brewbilt Brewing Co,BRBL,BrewBilt Brewing Company,US10756B1008,Industrials,Specialty Industrial Machinery,,Industrials,accept,https://stockanalysis.com/quote/otc/BRBL/
BRCB.P,TSXV,Stock,Brachium2 Capital Corp.,BRCB.P,Brachium2 Capital Corp.,,Financials,Shell Companies,,Financials,accept,https://stockanalysis.com/quote/tsxv/BRCB.P/
BRCND,OTC,Stock,Burcon NutraScience Corporation,,,,,,,,no_symbol_match,
BRDLF,OTC,Stock,Broadleaf Co. Ltd,,,,,,,,no_symbol_match,
BRDNF,OTC,Stock,BREEDON GROUP PLC,,,,,,,,no_symbol_match,
BREJY,OTC,Stock,mBank S.A,,,,,,,,no_symbol_match,
BRELY,OTC,Stock,Brazilian Rare Earths Limited/ADR,BRELY,Brazilian Rare Earths Limited,,Materials,Other Precious Metals & Mining,,Materials,accept,https://stockanalysis.com/quote/otc/BRELY/
BRETF,OTC,Stock,Brazilian Rare Earths Limited,BRETF,Brazilian Rare Earths Limited,,,Metal Mining,,,no_update,https://stockanalysis.com/quote/otc/BRETF/
BRIBF,OTC,Stock,Brii Biosciences Limited,BRIBF,Brii Biosciences Limited,KYG1645A1094,Healthcare,Biotechnology,,Health Care,accept,https://stockanalysis.com/quote/otc/BRIBF/
BRKO,OTC,Stock,Broke Out Inc,,,,,,,,no_symbol_match,
BRLAF,OTC,Stock,British Land Company Plc,BRLAF,British Land Company PLC,GB0001367019,Real Estate,REIT - Diversified,GB0001367019,,accept,https://stockanalysis.com/quote/otc/BRLAF/
BRNHF,OTC,Stock,Broncus Holding Corporation,,,,,,,,no_symbol_match,
BROGF,OTC,Stock,BROGF,BROGF,Brooge Energy Limited,,Energy,Oil & Gas Midstream,,,name_mismatch,https://stockanalysis.com/quote/otc/BROGF/
BRS,LSE,Stock,Beacon Rise Holdings PLC,BRS,Beacon Rise Holdings PLC,GB00BMC0V753,Financials,Shell Companies,,Financials,accept,https://stockanalysis.com/quote/lon/BRS/
BRSGF,OTC,Stock,Queens Rd Cap Invt Ltd.,BRSGF,Queen's Road Capital Investment Ltd.,KYG7315B1297,Financials,Asset Management,,,name_mismatch,https://stockanalysis.com/quote/otc/BRSGF/
BRYAF,OTC,Stock,Berjaya Corporation Berhad,BRYAF,Berjaya Corporation Berhad,MYL3395OO000,Industrials,Conglomerates,MYL3395OO000,Industrials,accept,https://stockanalysis.com/quote/otc/BRYAF/
BSFFF,OTC,Stock,Basic-Fit N.V,BSFFF,Basic-Fit N.V.,NL0011872650,Consumer Discretionary,Leisure,,Consumer Discretionary,accept,https://stockanalysis.com/quote/otc/BSFFF/
BSHVF,OTC,Stock,Bushveld Minerals Limited,BSHVF,Bushveld Minerals Limited,GG00B4TM3943,Materials,Other Industrial Metals & Mining,GG00B4TM3943,,accept,https://stockanalysis.com/quote/otc/BSHVF/
BSMAF,OTC,Stock,Bursa Malaysia Bhd Ord,,,,,,,,no_symbol_match,
BSNLF,OTC,Stock,Blue Star Helium Ltd,BSNLF,Blue Star Helium Limited,AU0000014458,Energy,Oil & Gas Exploration & Production,,Energy,accept,https://stockanalysis.com/quote/otc/BSNLF/
BSPDF,OTC,Stock,PT Bumi Serpong Damai,,,,,,,,no_symbol_match,
BSSC,OTC,Stock,Bank of Southside Virginia Corporation The,,,,,,,,no_symbol_match,
BSWGF,OTC,Stock,Black Swan Graphene Inc.,BSWGF,Black Swan Graphene Inc.,CA09226M2094,Materials,Chemicals,,Materials,accept,https://stockanalysis.com/quote/otc/BSWGF/
BTAEF,OTC,Stock,Beta Energy Corp.,BTAEF,Beta Energy Corp.,CA08660C2067,Energy,Oil & Gas Exploration & Production,,Energy,accept,https://stockanalysis.com/quote/otc/BTAEF/
BTAX,OTC,Stock,Biostax Corp.,BTAX,Biostax Corp.,US45252A1079,Healthcare,Biotechnology,,Health Care,accept,https://stockanalysis.com/quote/otc/BTAX/
BTCFF,OTC,Stock,Bitcoin Treasury Corporation,,,,,,,,no_symbol_match,
BTNY,OTC,Stock,Beite Energy Corporation,BTNY,Beite Energy Corporation,US04032V1052,Financials,Shell Companies,US04032V1052,Financials,accept,https://stockanalysis.com/quote/otc/BTNY/
BTRMF,OTC,Stock,Battery Mineral Resources Corp,BTRMF,Battery Mineral Resources Corp.,CA07133G1090,Materials,Other Industrial Metals & Mining,,Materials,accept,https://stockanalysis.com/quote/otc/BTRMF/
BTSNY,OTC,Stock,Betsson AB (publ),,,,,,,,no_symbol_match,
BTVRF,OTC,Stock,BlueRush Inc,BTVRF,BlueRush Inc.,CA09629N2005,Technology,Software - Application,,Information Technology,accept,https://stockanalysis.com/quote/otc/BTVRF/
BTZRF,OTC,Stock,Bitzero Holdings Inc.,BTZRF,Bitzero Holdings Inc.,,,Electric Services,,,no_update,https://stockanalysis.com/quote/otc/BTZRF/
BUMTF,OTC,Stock,BUMITAMA AGRI LTD.,BUMTF,Bumitama Agri Ltd.,,Consumer Staples,Farm Products,,Consumer Staples,accept,https://stockanalysis.com/quote/otc/BUMTF/
BURUW,OTC,Stock,Nuburu Inc,,,,,,,,no_symbol_match,
BUSC,OTC,Stock,Blue Star Global Inc,BUSC,"Blue Star Global, Inc.",US09606J2069,Financials,Shell Companies,,Financials,accept,https://stockanalysis.com/quote/otc/BUSC/
BUSCD,OTC,Stock,Blue Star Global Inc,,,,,,,,no_symbol_match,
BUZ.P,TSXV,Stock,Buzz Capital Inc.,BUZ.P,Buzz Capital Inc.,,Financials,Shell Companies,,Financials,accept,https://stockanalysis.com/quote/tsxv/BUZ.P/
BUZH.P,TSXV,Stock,Buzz Capital 2 Inc.,BUZH.P,Buzz Capital 2 Inc.,,Financials,Shell Companies,,Financials,accept,https://stockanalysis.com/quote/tsxv/BUZH.P/
BVEN3,B3,Stock,BOA VISTA ENERGIA S.A.,,,,,,,,no_symbol_match,
BVHMY,OTC,Stock,VISTRY GROUP PLC.,BVHMY,Vistry Group PLC,,Consumer Discretionary,Residential Construction,,Consumer Discretionary,accept,https://stockanalysis.com/quote/otc/BVHMY/
BVILF,OTC,Stock,Breville Group Limited,BVILF,Breville Group Limited,AU000000BRG2,Consumer Discretionary,"Furnishings, Fixtures & Appliances",AU000000BRG2,,accept,https://stockanalysis.com/quote/otc/BVILF/
BWNAF,OTC,Stock,VERITY RES LTD.,,,,,,,,no_symbol_match,
BWRA,LSE,Stock,Bristol Water Holdings UK Limited 8.75% CUM IRRD PRF GBP1,,,,,,,,no_symbol_match,
BXLC,OTC,Stock,Bexil Cp,BXLC,Bexil Corporation,US0885771016,Financials,Asset Management,,Financials,accept,https://stockanalysis.com/quote/otc/BXLC/
BXNS,OTC,Stock,BLOCKCHAIN INSTITUTE OF TECHNOLOGY INC.,BXNS,Blockchain Institute of Technology Inc.,,Consumer Staples,Education & Training Services,,Consumer Staples,accept,https://stockanalysis.com/quote/otc/BXNS/
BXPHF,OTC,Stock,Botanix Pharmaceuticals Limited,BXPHF,Botanix Pharmaceuticals Limited,AU000000BOT2,Healthcare,Biotechnology,AU000000BOT2,,accept,https://stockanalysis.com/quote/otc/BXPHF/
BXSY,OTC,Stock,Bexil Investment Trust,,,,,,,,no_symbol_match,
BYCRF,OTC,Stock,BayCurrent Consulting Inc,BYCRF,"Baycurrent, Inc.",JP3835250006,Industrials,Consulting Services,,Industrials,accept,https://stockanalysis.com/quote/otc/BYCRF/
BYDMF,OTC,Stock,Beyond Minerals Inc,BYDMF,Beyond Minerals Inc.,CA08863D1006,Materials,Other Industrial Metals & Mining,,Materials,accept,https://stockanalysis.com/quote/otc/BYDMF/
BYMAF,OTC,Stock,BOLSAS Y MERCADOS ARGENTINOS,,,,,,,,no_symbol_match,
BYRRF,OTC,Stock,Bayridge Resources Corp.,BYRRF,Bayridge Resources Corp.,,Materials,Other Industrial Metals & Mining,,Materials,accept,https://stockanalysis.com/quote/otc/BYRRF/
BZLEY,OTC,Stock,Beazley Plc,BZLEY,Beazley plc,,Financials,Insurance - Specialty,,Financials,accept,https://stockanalysis.com/quote/otc/BZLEY/
BZQIF,OTC,Stock,Bezeq The Israel Telecommunication Corp. Ltd,BZQIF,Bezeq The Israel Telecommunication Corp. Ltd,IL0002300114,Communication Services,Telecom Services,IL0002300114,,accept,https://stockanalysis.com/quote/otc/BZQIF/
BZZUF,OTC,Stock,Buzzi Unicem S.p.A.,BZZUF,Buzzi S.p.A.,IT0001347308,Materials,Building Materials,IT0001347308,,accept,https://stockanalysis.com/quote/otc/BZZUF/
C1GT3,B3,Stock,CELG TRANSMISSÃO S.A. - CELG T,,,,,,,,no_symbol_match,
C3RP3,B3,Stock,COTRASA PARTICIPACOES S.A.,,,,,,,,no_symbol_match,
CABPF,OTC,Stock,CAB Payments Holdings Limited,CABPF,CAB Payments Holdings Limited,GB00BMCYKB41,Financials,Banks - Diversified,,Financials,accept,https://stockanalysis.com/quote/otc/CABPF/
CAC.P,TSXV,Stock,Cinaport Acquisition Corp. III,CAC.P,Cinaport Acquisition Corp. III,,Financials,Shell Companies,,Financials,accept,https://stockanalysis.com/quote/tsxv/CAC.P/
CAEN,OTC,Stock,California-Engels Mining Company,CAEN,California-Engels Mining Company,US1301991022,Materials,Copper,,Materials,accept,https://stockanalysis.com/quote/otc/CAEN/
CAHLF,OTC,Stock,Celestial Asia Secs Holdings Ltd.,,,,,,,,no_symbol_match,
CAHO,OTC,Stock,Caro Holdings Inc,CAHO,Caro Holdings Inc.,US14367H1005,Industrials,Specialty Business Services,US14367H1005,Industrials,accept,https://stockanalysis.com/quote/otc/CAHO/
CAIHF,OTC,Stock,Chia Tai Enterprises International Limited,CAIHF,Chia Tai Enterprises International Limited,BMG2151A1036,Healthcare,Drug Manufacturers - Specialty & Generic,,Health Care,accept,https://stockanalysis.com/quote/otc/CAIHF/
CAMNF,OTC,Stock,Cascadia Minerals Ltd.,CAMNF,Cascadia Minerals Ltd.,CA1469261004,Materials,Other Precious Metals & Mining,,Materials,accept,https://stockanalysis.com/quote/otc/CAMNF/
CANUF,OTC,Stock,Canadian Uranium Corp.,,,,,,,,no_symbol_match,
CAOHF,OTC,Stock,FDG Electric Vehicles Limited,,,,,,,,no_symbol_match,
CAPL.P,TSXV,Stock,Caplink Ventures Inc.,,,,,,,,no_symbol_match,
CASN4,B3,Stock,CIA CATARINENSE DE AGUAS E SANEAM.-CASAN,,,,,,,,no_symbol_match,
CATA3,B3,Stock,CIA INDUSTRIAL CATAGUASES,,,,,,,,no_symbol_match,
CATA4,B3,Stock,CIA INDUSTRIAL CATAGUASES,,,,,,,,no_symbol_match,
CATR,TSX,Stock,Caterpillar CDR (CAD Hedged),CATR,Caterpillar Inc.,,,Construction Machinery and Equipment,,,no_update,https://stockanalysis.com/quote/tsx/CATR/
CAVG,OTC,Stock,ACC Aviation Holdings Ltd,CAVG,ACC Aviation Holdings Ltd.,US00086F1030,Financials,Shell Companies,,Financials,accept,https://stockanalysis.com/quote/otc/CAVG/
CBAR.P,TSXV,Stock,Castlebar Capital Corp.,CBAR.P,Castlebar Capital Corp.,,Financials,Shell Companies,,Financials,accept,https://stockanalysis.com/quote/tsxv/CBAR.P/
CBDW,OTC,Stock,1606 Corp.,CBDW,1606 Corp.,US68249C1018,Consumer Staples,Tobacco,,Consumer Staples,accept,https://stockanalysis.com/quote/otc/CBDW/
CBHC,OTC,Stock,CBC Holding Company,,,,,,,,no_symbol_match,
CBIPF,OTC,Stock,Crypto Blockchain Industries,CBIPF,Crypto Blockchain Industries,,,Computer Processing and Data Preparation and Processing Services,,,no_update,https://stockanalysis.com/quote/otc/CBIPF/
CBKD,LSE,Stock,Commercial International Bank -Egypt S.A.E,CBKD,Commercial International Bank Egypt (CIB) S.A.E.,US2017122050,Financials,Banks - Regional,,Financials,accept,https://stockanalysis.com/quote/lon/CBKD/
CBLNF,OTC,Stock,Mersen,,,,,,,,no_symbol_match,
CBOAF,OTC,Stock,COBRAM ESTATE OLIVES LTD.,CBOAF,Cobram Estate Olives Limited,,Consumer Staples,Packaged Foods,,Consumer Staples,accept,https://stockanalysis.com/quote/otc/CBOAF/
CBOH3,B3,Stock,CBO HOLDING S.A.,,,,,,,,no_symbol_match,
CBRA,OTC,Stock,"Caring Brands, Inc.",,,,,,,,no_symbol_match,
CBRF,OTC,Stock,Cyberfuels Holding Company Inc.,CBRF,Cyberfuels Holding Company Inc.,US2787441078,Industrials,Conglomerates,,Industrials,accept,https://stockanalysis.com/quote/otc/CBRF/
CBRJ,OTC,Stock,Carbon Race Corp,,,,,,,,no_symbol_match,
CBSTF,OTC,Stock,The Cannabist Company Holdings Inc.,,,,,,,,no_symbol_match,
CBTN,OTC,Stock,Citizens Bancorp Investment Inc,CBTN,"Citizens Bancorp Investment, Inc.",US17315T1007,Financials,Banks - Regional,,Financials,accept,https://stockanalysis.com/quote/otc/CBTN/
CBTTD,OTC,Stock,Cathedra Bitcoin Inc.,,,,,,,,no_symbol_match,
CBTTF,OTC,Stock,Cathedra Bitcoin Inc,CBTTF,Cathedra Bitcoin Inc.,CA14919F2061,Financials,Financial - Capital Markets,,Financials,accept,https://stockanalysis.com/quote/otc/CBTTF/
CBUIF,OTC,Stock,C=Holdings B.V,,,,,,,,no_symbol_match,
CCAT3,B3,Stock,COMFIO COMPANHIA CATARINENSE DE FIACAO,,,,,,,,no_symbol_match,
CCAT4,B3,Stock,COMFIO COMPANHIA CATARINENSE DE FIACAO,,,,,,,,no_symbol_match,
CCDSF,OTC,Stock,Carrier Connect Data Solutions Inc.,CCDSF,Carrier Connect Data Solutions Inc.,,,"Computer Programming, Data Processing, And Other Computer Related Services",,,no_update,https://stockanalysis.com/quote/otc/CCDSF/
CCFLU,OTC,Stock,Community Choice Financial Holdings LLC,CCFLU,CCF Holdings LLC,US12509J2087,Financials,Credit Services,,,name_mismatch,https://stockanalysis.com/quote/otc/CCFLU/
CCIC.P,TSXV,Stock,Chicane Capital I Corp.,,,,,,,,no_symbol_match,
CCL-B,TSX,Stock,CCL Industries Inc,,,,,,,,no_symbol_match,
CCLLF,OTC,Stock,CCL Industries Inc,CCLLF,CCL Industries Inc.,CA1249002009,Consumer Discretionary,Packaging & Containers,,Consumer Discretionary,accept,https://stockanalysis.com/quote/otc/CCLLF/
CCOJF,OTC,Stock,Coca-Cola Bottlers Japan Holdings Inc,,,,,,,,no_symbol_match,
CCOOD,OTC,Stock,Core Silver Corp.,,,,,,,,no_symbol_match,
CCPUF,OTC,Stock,SATO Technologies Corp.,CCPUF,SATO Technologies Corp.,CA78435J1093,Financials,Capital Markets,,Financials,accept,https://stockanalysis.com/quote/otc/CCPUF/
CCTTF,OTC,Stock,CITIC Telecom International Holdings Limited,,,,,,,,no_symbol_match,
CCVL,OTC,Stock,Crown Cap Ventures Ltd,,,,,,,,no_symbol_match,
CCZ.P,TSXV,Stock,Chablis Capital Corp.,,,,,,,,no_symbol_match,
CDBDF,OTC,Stock,Cloudbreak Discovery Plc,CDBDF,Cloudbreak Discovery Plc,GB00B44LQR57,Materials,Other Industrial Metals & Mining,GB00B44LQR57,Materials,accept,https://stockanalysis.com/quote/otc/CDBDF/
CDCTF,OTC,Stock,GOLDCREST Co.Ltd,,,,,,,,no_symbol_match,
CDMNF,OTC,Stock,Canadian Manganese Company Inc.,CDMNF,Canadian Manganese Company Inc.,CA1363431000,Materials,Other Industrial Metals & Mining,,Materials,accept,https://stockanalysis.com/quote/otc/CDMNF/
CDNPV,OTC,Stock,CDNPV,,,,,,,,no_symbol_match,
CDXQ,OTC,Stock,China De Xiao Quan Care Group Co. Ltd,CDXQ,"China De Xiao Quan Care Group Co., Ltd.",US65341J1097,Industrials,Conglomerates,,Industrials,accept,https://stockanalysis.com/quote/otc/CDXQ/
CEAC3,B3,Stock,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A,,,,,,,,no_symbol_match,
CEAC4,B3,Stock,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A,,,,,,,,no_symbol_match,
CEAG3,B3,Stock,CIA DE ENTREPOSTOS E ARMAZENS GERAIS SP,,,,,,,,no_symbol_match,
CEAL3,B3,Stock,EQUATORIAL ALAGOAS - DISTRIBUIDORA DE ENERGIA S.A.,,,,,,,,no_symbol_match,
CEAL4,B3,Stock,EQUATORIAL ALAGOAS - DISTRIBUIDORA DE ENERGIA S.A.,,,,,,,,no_symbol_match,
CEAP3,B3,Stock,COMPANHIA DE ELETRICIDADE DO AMAPÁ - CEA,,,,,,,,no_symbol_match,
CEBCF,OTC,Stock,China Everbright Bank Company Ltd,,,,,,,,no_symbol_match,
CEBD3,B3,Stock,Neoenergia Distribuicao Brasilia S.A,,,,,,,,no_symbol_match,
CEBTF,OTC,Stock,Citychamp Watch & Jewellery Group Limited,CEBTF,Citychamp Watch & Jewellery Group Limited,KYG2161T1004,Consumer Discretionary,Luxury Goods,KYG2161T1004,,accept,https://stockanalysis.com/quote/otc/CEBTF/
CECAF,OTC,Stock,CanAsia Energy Corp.,CECAF,CanAsia Energy Corp.,CA13722B1058,Energy,Oil & Gas Exploration & Production,,Energy,accept,https://stockanalysis.com/quote/otc/CECAF/
CEEB6,B3,Stock,CIA ELETRICIDADE EST. DA BAHIA - COELBA,,,,,,,,no_symbol_match,
CEEP3,B3,Stock,CIA EST. DE ENERG. ELETRICA PARTICIPAÇÕES CEEE-PAR,,,,,,,,no_symbol_match,
CEGHF,OTC,Stock,China Education Group Holdings Limited,,,,,,,,no_symbol_match,
CEGS,TSX,Stock,Constellation Energy CDR (CAD Hedged),CEGS,Constellation Energy Corporation,,,Electric Services,,,no_update,https://stockanalysis.com/quote/tsx/CEGS/
CEIEF,OTC,Stock,Coelacanth Energy Inc.,CEIEF,Coelacanth Energy Inc.,CA1920771054,Energy,Oil & Gas Exploration & Production,,Energy,accept,https://stockanalysis.com/quote/otc/CEIEF/
CEIR,LSE,Stock,Compal Electronics Inc. GDR Reg S,CEIR,"Compal Electronics, Inc.",,Technology,Computer Hardware,,Information Technology,accept,https://stockanalysis.com/quote/lon/CEIR/
